arduino_us,wall_time,throttle_pct
3943372424,13:13:13.645,30.756
3943373994,13:13:13.646,30.756
3943375604,13:13:13.648,30.756
3943377242,13:13:13.649,30.756
3943378932,13:13:13.651,30.756
3943380614,13:13:13.653,30.756
3943382327,13:13:13.654,30.756
3943384074,13:13:13.656,26.219
3943385768,13:13:13.658,26.219
3943387522,13:13:13.660,26.219
3943389307,13:13:13.661,26.219
3943391168,13:13:13.663,26.219
3943393008,13:13:13.665,26.219
3943394900,13:13:13.667,26.219
3943396828,13:13:13.669,26.219
3943398729,13:13:13.671,26.219
3943400657,13:13:13.673,26.219
3943402645,13:13:13.675,26.947
3943404709,13:13:13.677,26.947
3943406733,13:13:13.679,26.947
3943408824,13:13:13.681,26.947
3943410946,13:13:13.683,26.947
3943413003,13:13:13.685,26.947
3943415117,13:13:13.687,26.947
3943417277,13:13:13.689,26.947
3943419491,13:13:13.692,26.947
3943421697,13:13:13.694,26.947
3943423944,13:13:13.696,25.91
3943426217,13:13:13.698,25.91
3943428427,13:13:13.700,25.91
3943430700,13:13:13.703,25.91
3943433009,13:13:13.705,25.91
3943435400,13:13:13.707,25.91
3943437753,13:13:13.710,25.91
3943440173,13:13:13.712,25.91
3943442608,13:13:13.714,49.759
3943444979,13:13:13.717,49.759
3943447307,13:13:13.719,49.759
3943449609,13:13:13.722,49.759
3943451896,13:13:13.724,49.759
3943454055,13:13:13.726,49.759
3943456200,13:13:13.728,49.759
3943458330,13:13:13.730,49.759
3943460256,13:13:13.732,49.759
3943462198,13:13:13.734,49.759
3943464138,13:13:13.736,53.607
3943466079,13:13:13.738,53.607
3943467945,13:13:13.740,53.607
3943469834,13:13:13.742,53.607
3943471689,13:13:13.744,53.607
3943473369,13:13:13.746,53.607
3943475094,13:13:13.747,53.607
3943476817,13:13:13.749,53.607
3943478565,13:13:13.751,53.607
3943480243,13:13:13.753,53.607
3943481942,13:13:13.754,53.607
3943483622,13:13:13.756,37.099
3943485190,13:13:13.758,37.099
3943486807,13:13:13.759,37.099
3943488440,13:13:13.761,37.099
3943490121,13:13:13.762,37.099
3943491763,13:13:13.764,37.099
3943493442,13:13:13.766,37.099
3943495132,13:13:13.767,37.099
3943496761,13:13:13.769,37.099
3943498420,13:13:13.771,37.099
3943500102,13:13:13.772,37.099
3943501834,13:13:13.774,37.099
3943503540,13:13:13.776,46.71
3943505269,13:13:13.778,46.71
3943506995,13:13:13.779,46.71
3943508645,13:13:13.781,46.71
3943510289,13:13:13.783,46.71
3943511967,13:13:13.784,46.71
3943513679,13:13:13.786,46.71
3943515334,13:13:13.788,46.71
3943517022,13:13:13.789,46.71
3943518695,13:13:13.791,46.71
3943520274,13:13:13.793,46.71
3943521882,13:13:13.794,46.71
3943523507,13:13:13.796,37.69
3943525167,13:13:13.797,37.69
3943526792,13:13:13.799,37.69
3943528441,13:13:13.801,37.69
3943530102,13:13:13.802,37.69
3943531695,13:13:13.804,37.69
3943533324,13:13:13.806,37.69
3943534973,13:13:13.807,37.69
3943536679,13:13:13.809,37.69
3943538345,13:13:13.810,37.69
3943540034,13:13:13.812,37.69
3943541737,13:13:13.814,37.69
3943543384,13:13:13.815,9.036
3943545050,13:13:13.817,9.036
3943546848,13:13:13.819,9.036
3943548710,13:13:13.821,9.036
3943550623,13:13:13.822,9.036
3943552645,13:13:13.825,9.036
3943554802,13:13:13.827,9.036
3943557054,13:13:13.829,9.036
3943559478,13:13:13.831,9.036
3943562112,13:13:13.834,9.036
3943564950,13:13:13.837,48.36
3943567765,13:13:13.840,48.36
3943570588,13:13:13.842,48.36
3943573225,13:13:13.845,48.36
3943575520,13:13:13.847,48.36
3943577837,13:13:13.850,48.36
3943580119,13:13:13.852,48.36
3943582387,13:13:13.854,48.36
3943584544,13:13:13.857,55.035
3943586655,13:13:13.859,55.035
3943588794,13:13:13.861,55.035
3943590651,13:13:13.863,55.035
3943592554,13:13:13.865,55.035
3943594438,13:13:13.866,55.035
3943596333,13:13:13.868,55.035
3943598190,13:13:13.870,55.035
3943599990,13:13:13.872,55.035
3943601768,13:13:13.874,55.035
3943603407,13:13:13.875,32.256
3943605083,13:13:13.877,32.256
3943606807,13:13:13.879,32.256
3943608561,13:13:13.881,32.256
3943610289,13:13:13.882,32.256
3943612044,13:13:13.884,32.256
3943613826,13:13:13.886,32.256
3943615545,13:13:13.888,32.256
3943617298,13:13:13.889,32.256
3943619090,13:13:13.891,32.256
3943620940,13:13:13.893,32.256
3943622750,13:13:13.895,15.212
3943624611,13:13:13.897,15.212
3943626503,13:13:13.899,15.212
3943628420,13:13:13.901,15.212
3943630396,13:13:13.902,15.212
3943632494,13:13:13.905,15.212
3943634693,13:13:13.907,15.212
3943636949,13:13:13.909,15.212
3943639341,13:13:13.911,15.212
3943641847,13:13:13.914,15.212
3943644385,13:13:13.917,44.042
3943646943,13:13:13.919,44.042
3943649490,13:13:13.922,44.042
3943652050,13:13:13.925,44.042
3943654372,13:13:13.927,44.042
3943656777,13:13:13.929,44.042
3943659072,13:13:13.931,44.042
3943661210,13:13:13.934,44.042
3943663312,13:13:13.936,44.261
3943665438,13:13:13.938,44.261
3943667577,13:13:13.940,44.261
3943669628,13:13:13.942,44.261
3943671705,13:13:13.944,44.261
3943673749,13:13:13.946,44.261
3943675664,13:13:13.948,44.261
3943677570,13:13:13.950,44.261
3943679501,13:13:13.952,44.261
3943681462,13:13:13.954,44.261
3943683358,13:13:13.956,53.437
3943685287,13:13:13.958,53.437
3943687172,13:13:13.959,53.437
3943688910,13:13:13.961,53.437
3943690677,13:13:13.963,53.437
3943692443,13:13:13.965,53.437
3943694223,13:13:13.966,53.437
3943695938,13:13:13.968,53.437
3943697663,13:13:13.970,53.437
3943699393,13:13:13.972,53.437
3943700978,13:13:13.973,53.437
3943702592,13:13:13.975,34.332
3943704212,13:13:13.976,34.332
3943705890,13:13:13.978,34.332
3943707508,13:13:13.980,34.332
3943709150,13:13:13.981,34.332
3943710821,13:13:13.983,34.332
3943712441,13:13:13.985,34.332
3943714089,13:13:13.986,34.332
3943715766,13:13:13.988,34.332
3943717483,13:13:13.990,34.332
3943719196,13:13:13.991,34.332
3943720917,13:13:13.993,34.332
3943722666,13:13:13.995,25.639
3943724360,13:13:13.996,25.639
3943726105,13:13:13.998,25.639
3943727872,13:13:14.000,25.639
3943729719,13:13:14.002,25.639
3943731541,13:13:14.004,25.639
3943733441,13:13:14.005,25.639
3943735364,13:13:14.007,25.639
3943737266,13:13:14.009,25.639
3943739194,13:13:14.011,25.639
3943741181,13:13:14.013,25.639
3943743236,13:13:14.015,52.907
3943745275,13:13:14.017,52.907
3943747311,13:13:14.019,52.907
3943749379,13:13:14.022,52.907
3943751219,13:13:14.023,52.907
3943753089,13:13:14.025,52.907
3943754950,13:13:14.027,52.907
3943756828,13:13:14.029,52.907
3943758625,13:13:14.031,52.907
3943760449,13:13:14.033,52.907
3943762244,13:13:14.034,52.907
3943763888,13:13:14.036,41.592
3943765583,13:13:14.038,41.592
3943767285,13:13:14.039,41.592
3943769026,13:13:14.041,41.592
3943770721,13:13:14.043,41.592
3943772443,13:13:14.045,41.592
3943774166,13:13:14.046,41.592
3943775812,13:13:14.048,41.592
3943777475,13:13:14.050,41.592
3943779160,13:13:14.051,41.592
3943780888,13:13:14.053,41.592
3943782576,13:13:14.055,31.699
3943784283,13:13:14.056,31.699
3943785997,13:13:14.058,31.699
3943787656,13:13:14.060,31.699
3943789348,13:13:14.061,31.699
3943791073,13:13:14.063,31.699
3943792864,13:13:14.065,31.699
3943794617,13:13:14.067,31.699
3943796405,13:13:14.069,31.699
3943798215,13:13:14.070,31.699
3943799982,13:13:14.072,31.699
3943801775,13:13:14.074,31.699
3943803605,13:13:14.076,57.45
3943805510,13:13:14.078,57.45
3943807279,13:13:14.079,57.45
3943809133,13:13:14.081,57.45
3943810865,13:13:14.083,57.45
3943812546,13:13:14.085,57.45
3943814214,13:13:14.086,57.45
3943815884,13:13:14.088,57.45
3943817602,13:13:14.090,57.45
3943819227,13:13:14.091,57.45
3943820853,13:13:14.093,57.45
3943822462,13:13:14.095,57.45
3943823951,13:13:14.096,51.35
3943825486,13:13:14.098,51.35
3943827027,13:13:14.099,51.35
3943828603,13:13:14.101,51.35
3943830122,13:13:14.102,51.35
3943831662,13:13:14.104,51.35
3943833217,13:13:14.105,51.35
3943834669,13:13:14.107,51.35
3943836143,13:13:14.108,51.35
3943837637,13:13:14.110,51.35
3943839160,13:13:14.111,51.35
3943840656,13:13:14.113,51.35
3943842148,13:13:14.114,51.35
3943843647,13:13:14.116,34.22
3943845065,13:13:14.117,34.22
3943846538,13:13:14.119,34.22
3943848019,13:13:14.120,34.22
3943849539,13:13:14.122,34.22
3943851063,13:13:14.123,34.22
3943852593,13:13:14.125,34.22
3943854162,13:13:14.126,34.22
3943855673,13:13:14.128,34.22
3943857219,13:13:14.129,34.22
3943858796,13:13:14.131,34.22
3943860429,13:13:14.133,34.22
3943862031,13:13:14.134,34.22
3943863661,13:13:14.136,13.092
3943865301,13:13:14.137,13.092
3943867001,13:13:14.139,13.092
3943868714,13:13:14.141,13.092
3943870526,13:13:14.143,13.092
3943872432,13:13:14.145,13.092
3943874401,13:13:14.147,13.092
3943876479,13:13:14.149,13.092
3943878661,13:13:14.151,13.092
3943880893,13:13:14.153,13.092
3943883265,13:13:14.155,24.935
3943885759,13:13:14.158,24.935
3943888379,13:13:14.161,24.935
3943890968,13:13:14.163,24.935
3943893605,13:13:14.166,24.935
3943896276,13:13:14.169,24.935
3943898863,13:13:14.171,24.935
3943901493,13:13:14.174,24.935
3943904175,13:13:14.176,46.586
3943906942,13:13:14.179,46.586
3943909414,13:13:14.182,46.586
3943911893,13:13:14.184,46.586
3943914353,13:13:14.187,46.586
3943916536,13:13:14.189,46.586
3943918740,13:13:14.191,46.586
3943920914,13:13:14.193,46.586
3943923123,13:13:14.195,32.863
3943925190,13:13:14.197,32.863
3943927279,13:13:14.199,32.863
3943929377,13:13:14.201,32.863
3943931392,13:13:14.203,32.863
3943933433,13:13:14.205,32.863
3943935507,13:13:14.207,32.863
3943937632,13:13:14.210,32.863
3943939712,13:13:14.212,32.863
3943941812,13:13:14.214,32.863
3943943932,13:13:14.216,26.411
3943945973,13:13:14.218,26.411
3943948056,13:13:14.220,26.411
3943950189,13:13:14.222,26.411
3943952388,13:13:14.224,26.411
3943954572,13:13:14.227,26.411
3943956802,13:13:14.229,26.411
3943959067,13:13:14.231,26.411
3943961267,13:13:14.233,26.411
3943963515,13:13:14.235,40.298
3943965774,13:13:14.238,40.298
3943968099,13:13:14.240,40.298
3943970356,13:13:14.242,40.298
3943972581,13:13:14.245,40.298
3943974791,13:13:14.247,40.298
3943976853,13:13:14.249,40.298
3943978944,13:13:14.251,40.298
3943981039,13:13:14.253,40.298
3943983165,13:13:14.255,49.87
3943985213,13:13:14.257,49.87
3943987291,13:13:14.259,49.87
3943989307,13:13:14.261,49.87
3943991167,13:13:14.263,49.87
3943993055,13:13:14.265,49.87
3943994938,13:13:14.267,49.87
3943996864,13:13:14.269,49.87
3943998666,13:13:14.271,49.87
3944000525,13:13:14.272,49.87
3944002337,13:13:14.274,49.87
3944004025,13:13:14.276,68.497
3944005718,13:13:14.278,68.497
3944007422,13:13:14.279,68.497
3944009118,13:13:14.281,68.497
3944010728,13:13:14.283,68.497
3944012383,13:13:14.285,68.497
3944013963,13:13:14.286,68.497
3944015399,13:13:14.288,68.497
3944016873,13:13:14.289,68.497
3944018342,13:13:14.290,68.497
3944019827,13:13:14.292,68.497
3944021254,13:13:14.293,68.497
3944022685,13:13:14.295,25.382
3944024133,13:13:14.296,25.382
3944025486,13:13:14.298,25.382
3944026859,13:13:14.299,25.382
3944028283,13:13:14.301,25.382
3944029728,13:13:14.302,25.382
3944031215,13:13:14.304,25.382
3944032723,13:13:14.305,25.382
3944034259,13:13:14.307,25.382
3944035781,13:13:14.308,25.382
3944037351,13:13:14.310,25.382
3944038951,13:13:14.311,25.382
3944040630,13:13:14.313,25.382
3944042298,13:13:14.315,25.382
3944044014,13:13:14.316,21.478
3944045778,13:13:14.318,21.478
3944047529,13:13:14.320,21.478
3944049319,13:13:14.322,21.478
3944051192,13:13:14.323,21.478
3944053118,13:13:14.325,21.478
3944055091,13:13:14.328,21.478
3944057102,13:13:14.330,21.478
3944059188,13:13:14.332,21.478
3944061251,13:13:14.333,21.478
3944063382,13:13:14.336,52.337
3944065525,13:13:14.338,52.337
3944067740,13:13:14.340,52.337
3944069832,13:13:14.342,52.337
3944071908,13:13:14.344,52.337
3944073986,13:13:14.346,52.337
3944075837,13:13:14.348,52.337
3944077723,13:13:14.350,52.337
3944079599,13:13:14.351,52.337
3944081490,13:13:14.353,52.337
3944083301,13:13:14.355,68.369
3944085153,13:13:14.357,68.369
3944086956,13:13:14.359,68.369
3944088584,13:13:14.360,68.369
3944090159,13:13:14.362,68.369
3944091778,13:13:14.364,68.369
3944093398,13:13:14.365,68.369
3944094949,13:13:14.367,68.369
3944096496,13:13:14.368,68.369
3944098068,13:13:14.370,68.369
3944099445,13:13:14.371,68.369
3944100877,13:13:14.373,68.369
3944102306,13:13:14.374,68.369
3944103745,13:13:14.376,45.567
3944105139,13:13:14.377,45.567
3944106566,13:13:14.379,45.567
3944107984,13:13:14.380,45.567
3944109327,13:13:14.381,45.567
3944110709,13:13:14.383,45.567
3944112105,13:13:14.384,45.567
3944113540,13:13:14.385,45.567
3944114941,13:13:14.387,45.567
3944116373,13:13:14.388,45.567
3944117804,13:13:14.390,45.567
3944119177,13:13:14.391,45.567
3944120568,13:13:14.393,45.567
3944121986,13:13:14.394,45.567
3944123441,13:13:14.395,20.111
3944124861,13:13:14.397,20.111
3944126340,13:13:14.398,20.111
3944127817,13:13:14.400,20.111
3944129299,13:13:14.401,20.111
3944130833,13:13:14.403,20.111
3944132431,13:13:14.404,20.111
3944134077,13:13:14.406,20.111
3944135746,13:13:14.408,20.111
3944137488,13:13:14.409,20.111
3944139261,13:13:14.411,20.111
3944141049,13:13:14.413,20.111
3944142904,13:13:14.415,44.531
3944144809,13:13:14.417,44.531
3944146756,13:13:14.419,44.531
3944148677,13:13:14.421,44.531
3944150608,13:13:14.422,44.531
3944152553,13:13:14.424,44.531
3944154353,13:13:14.426,44.531
3944156181,13:13:14.428,44.531
3944158021,13:13:14.430,44.531
3944159894,13:13:14.432,44.531
3944161713,13:13:14.434,44.531
3944163546,13:13:14.436,58.062
3944165384,13:13:14.438,58.062
3944167062,13:13:14.439,58.062
3944168770,13:13:14.441,58.062
3944170468,13:13:14.443,58.062
3944172180,13:13:14.444,58.062
3944173832,13:13:14.446,58.062
3944175514,13:13:14.448,58.062
3944177158,13:13:14.449,58.062
3944178663,13:13:14.451,58.062
3944180207,13:13:14.452,58.062
3944181756,13:13:14.454,58.062
3944183330,13:13:14.456,41.242
3944184846,13:13:14.457,41.242
3944186401,13:13:14.459,41.242
3944187946,13:13:14.460,41.242
3944189416,13:13:14.462,41.242
3944190924,13:13:14.463,41.242
3944192454,13:13:14.465,41.242
3944194031,13:13:14.466,41.242
3944195566,13:13:14.468,41.242
3944197123,13:13:14.469,41.242
3944198699,13:13:14.471,41.242
3944200212,13:13:14.473,41.242
3944201746,13:13:14.474,41.242
3944203306,13:13:14.476,26.901
3944204906,13:13:14.477,26.901
3944206479,13:13:14.479,26.901
3944208106,13:13:14.480,26.901
3944209749,13:13:14.482,26.901
3944211364,13:13:14.484,26.901
3944213041,13:13:14.485,26.901
3944214743,13:13:14.487,26.901
3944216501,13:13:14.489,26.901
3944218269,13:13:14.490,26.901
3944220085,13:13:14.492,26.901
3944221913,13:13:14.494,26.901
3944223714,13:13:14.496,38.253
3944225552,13:13:14.497,38.253
3944227429,13:13:14.499,38.253
3944229342,13:13:14.501,38.253
3944231205,13:13:14.503,38.253
3944233103,13:13:14.505,38.253
3944234992,13:13:14.507,38.253
3944236809,13:13:14.509,38.253
3944238630,13:13:14.510,38.253
3944240478,13:13:14.512,38.253
3944242383,13:13:14.514,38.253
3944244223,13:13:14.516,19.713
3944246123,13:13:14.518,19.713
3944248039,13:13:14.520,19.713
3944249960,13:13:14.522,19.713
3944251955,13:13:14.524,19.713
3944254007,13:13:14.526,19.713
3944256162,13:13:14.528,19.713
3944258346,13:13:14.530,19.713
3944260609,13:13:14.533,19.713
3944262950,13:13:14.535,49.891
3944265284,13:13:14.537,49.891
3944267552,13:13:14.540,49.891
3944269810,13:13:14.542,49.891
3944272052,13:13:14.544,49.891
3944274191,13:13:14.546,49.891
3944276339,13:13:14.548,49.891
3944278418,13:13:14.550,49.891
3944280311,13:13:14.552,49.891
3944282239,13:13:14.554,49.891
3944284158,13:13:14.556,19.738
3944286153,13:13:14.558,19.738
3944288083,13:13:14.560,19.738
3944290108,13:13:14.562,19.738
3944292190,13:13:14.564,19.738
3944294256,13:13:14.566,19.738
3944296415,13:13:14.568,19.738
3944298654,13:13:14.571,19.738
3944300980,13:13:14.573,19.738
3944303354,13:13:14.575,42.136
3944305760,13:13:14.578,42.136
3944308225,13:13:14.580,42.136
3944310462,13:13:14.583,42.136
3944312719,13:13:14.585,42.136
3944314962,13:13:14.587,42.136
3944317217,13:13:14.589,42.136
3944319367,13:13:14.592,42.136
3944321552,13:13:14.594,42.136
3944323685,13:13:14.596,56.485
3944325651,13:13:14.598,56.485
3944327645,13:13:14.600,56.485
3944329608,13:13:14.602,56.485
3944331566,13:13:14.604,56.485
3944333432,13:13:14.606,56.485
3944335292,13:13:14.608,56.485
3944337160,13:13:14.609,56.485
3944338833,13:13:14.611,56.485
3944340535,13:13:14.613,56.485
3944342238,13:13:14.614,56.485
3944343999,13:13:14.616,39.198
3944345635,13:13:14.618,39.198
3944347311,13:13:14.620,39.198
3944348992,13:13:14.621,39.198
3944350614,13:13:14.623,39.198
3944352259,13:13:14.624,39.198
3944353928,13:13:14.626,39.198
3944355634,13:13:14.628,39.198
3944357306,13:13:14.630,39.198
3944359011,13:13:14.631,39.198
3944360718,13:13:14.633,39.198
3944362356,13:13:14.635,39.198
3944364019,13:13:14.636,47.442
3944365697,13:13:14.638,47.442
3944367424,13:13:14.640,47.442
3944369096,13:13:14.641,47.442
3944370797,13:13:14.643,47.442
3944372480,13:13:14.645,47.442
3944374061,13:13:14.646,47.442
3944375679,13:13:14.648,47.442
3944377309,13:13:14.649,47.442
3944378991,13:13:14.651,47.442
3944380587,13:13:14.652,47.442
3944382230,13:13:14.654,47.442
3944383858,13:13:14.656,40.176
3944385414,13:13:14.657,40.176
3944386987,13:13:14.659,40.176
3944388590,13:13:14.660,40.176
3944390238,13:13:14.662,40.176
3944391837,13:13:14.664,40.176
3944393473,13:13:14.665,40.176
3944395106,13:13:14.667,40.176
3944396688,13:13:14.669,40.176
3944398294,13:13:14.670,40.176
3944399920,13:13:14.672,40.176
3944401584,13:13:14.673,40.176
3944403215,13:13:14.675,38.108
3944404878,13:13:14.677,38.108
3944406543,13:13:14.678,38.108
3944408144,13:13:14.680,38.108
3944409777,13:13:14.681,38.108
3944411430,13:13:14.683,38.108
3944413125,13:13:14.685,38.108
3944414794,13:13:14.687,38.108
3944416497,13:13:14.688,38.108
3944418203,13:13:14.690,38.108
3944419844,13:13:14.692,38.108
3944421509,13:13:14.693,38.108
3944423204,13:13:14.695,43.856
3944424942,13:13:14.697,43.856
3944426634,13:13:14.699,43.856
3944428363,13:13:14.700,43.856
3944430068,13:13:14.702,43.856
3944431714,13:13:14.704,43.856
3944433364,13:13:14.705,43.856
3944435038,13:13:14.707,43.856
3944436753,13:13:14.709,43.856
3944438412,13:13:14.710,43.856
3944440095,13:13:14.712,43.856
3944441791,13:13:14.714,43.856
3944443387,13:13:14.715,53.936
3944445014,13:13:14.717,53.936
3944446643,13:13:14.719,53.936
3944448331,13:13:14.720,53.936
3944449941,13:13:14.722,53.936
3944451535,13:13:14.724,53.936
3944453167,13:13:14.725,53.936
3944454666,13:13:14.727,53.936
3944456200,13:13:14.728,53.936
3944457743,13:13:14.730,53.936
3944459319,13:13:14.731,53.936
3944460836,13:13:14.733,53.936
3944462383,13:13:14.734,53.936
3944463917,13:13:14.736,40.117
3944465369,13:13:14.737,40.117
3944466849,13:13:14.739,40.117
3944468354,13:13:14.740,40.117
3944469891,13:13:14.742,40.117
3944471414,13:13:14.743,40.117
3944472945,13:13:14.745,40.117
3944474496,13:13:14.747,40.117
3944475998,13:13:14.748,40.117
3944477514,13:13:14.750,40.117
3944479059,13:13:14.751,40.117
3944480645,13:13:14.753,40.117
3944482206,13:13:14.754,40.117
3944483780,13:13:14.756,30.662
3944485366,13:13:14.758,30.662
3944486926,13:13:14.759,30.662
3944488506,13:13:14.761,30.662
3944490121,13:13:14.763,30.662
3944491794,13:13:14.764,30.662
3944493452,13:13:14.766,30.662
3944495135,13:13:14.767,30.662
3944496851,13:13:14.770,30.662
3944498526,13:13:14.771,30.662
3944500234,13:13:14.772,30.662
3944501977,13:13:14.774,30.662
3944503782,13:13:14.776,34.168
3944505548,13:13:14.778,34.168
3944507365,13:13:14.780,34.168
3944509194,13:13:14.781,34.168
3944510965,13:13:14.783,34.168
3944512757,13:13:14.785,34.168
3944514585,13:13:14.787,34.168
3944516462,13:13:14.789,34.168
3944518302,13:13:14.791,34.168
3944520184,13:13:14.792,34.168
3944522069,13:13:14.794,34.168
3944523889,13:13:14.796,32.511
3944525745,13:13:14.798,32.511
3944527628,13:13:14.800,32.511
3944529557,13:13:14.802,32.511
3944531464,13:13:14.804,32.511
3944533403,13:13:14.805,32.511
3944535362,13:13:14.807,32.511
3944537252,13:13:14.809,32.511
3944539175,13:13:14.811,32.511
3944541122,13:13:14.813,32.511
3944543130,13:13:14.815,29.789
3944545095,13:13:14.817,29.789
3944547104,13:13:14.819,29.789
3944549136,13:13:14.821,29.789
3944551099,13:13:14.823,29.789
3944553102,13:13:14.825,29.789
3944555147,13:13:14.827,29.789
3944557252,13:13:14.829,29.789
3944559314,13:13:14.831,29.789
3944561436,13:13:14.833,29.789
3944563566,13:13:14.835,41.634
3944565620,13:13:14.837,41.634
3944567669,13:13:14.839,41.634
3944569739,13:13:14.842,41.634
3944571858,13:13:14.844,41.634
3944573870,13:13:14.846,41.634
3944575913,13:13:14.848,41.634
3944577935,13:13:14.850,41.634
3944579845,13:13:14.852,41.634
3944581768,13:13:14.854,41.634
3944583705,13:13:14.856,45.395
3944585674,13:13:14.857,45.395
3944587607,13:13:14.859,45.395
3944589518,13:13:14.861,45.395
3944591419,13:13:14.863,45.395
3944593201,13:13:14.865,45.395
3944595012,13:13:14.867,45.395
3944596832,13:13:14.869,45.395
3944598698,13:13:14.871,45.395
3944600475,13:13:14.872,45.395
3944602294,13:13:14.874,45.395
3944604092,13:13:14.876,40.491
3944605795,13:13:14.878,40.491
3944607526,13:13:14.879,40.491
3944609275,13:13:14.881,40.491
3944611067,13:13:14.883,40.491
3944612810,13:13:14.885,40.491
3944614585,13:13:14.887,40.491
3944616359,13:13:14.888,40.491
3944618044,13:13:14.890,40.491
3944619756,13:13:14.892,40.491
3944621493,13:13:14.893,40.491
3944623270,13:13:14.895,30.472
3944625005,13:13:14.897,30.472
3944626776,13:13:14.899,30.472
3944628548,13:13:14.900,30.472
3944630293,13:13:14.902,30.472
3944632057,13:13:14.904,30.472
3944633866,13:13:14.906,30.472
3944635724,13:13:14.908,30.472
3944637569,13:13:14.910,30.472
3944639446,13:13:14.911,30.472
3944641346,13:13:14.913,30.472
3944643198,13:13:14.915,47.167
3944645073,13:13:14.917,47.167
3944646951,13:13:14.919,47.167
3944648876,13:13:14.921,47.167
3944650748,13:13:14.923,47.167
3944652616,13:13:14.925,47.167
3944654462,13:13:14.927,47.167
3944656213,13:13:14.928,47.167
3944657951,13:13:14.930,47.167
3944659719,13:13:14.932,47.167
3944661535,13:13:14.934,47.167
3944663280,13:13:14.936,34.097
3944665034,13:13:14.938,34.097
3944666784,13:13:14.939,34.097
3944668469,13:13:14.941,34.097
3944670201,13:13:14.943,34.097
3944671954,13:13:14.944,34.097
3944673763,13:13:14.946,34.097
3944675538,13:13:14.948,34.097
3944677339,13:13:14.950,34.097
3944679168,13:13:14.952,34.097
3944680931,13:13:14.953,34.097
3944682724,13:13:14.955,48.999
3944684545,13:13:14.957,48.999
3944686391,13:13:14.959,48.999
3944688200,13:13:14.960,48.999
3944690037,13:13:14.962,48.999
3944691840,13:13:14.964,48.999
3944693521,13:13:14.966,48.999
3944695233,13:13:14.967,48.999
3944696953,13:13:14.969,48.999
3944698700,13:13:14.971,48.999
3944700408,13:13:14.973,48.999
3944702114,13:13:14.974,48.999
3944703800,13:13:14.976,28.923
3944705417,13:13:14.978,28.923
3944707075,13:13:14.979,28.923
3944708766,13:13:14.981,28.923
3944710515,13:13:14.983,28.923
3944712238,13:13:14.984,28.923
3944714027,13:13:14.986,28.923
3944715824,13:13:14.988,28.923
3944717578,13:13:14.989,28.923
3944719378,13:13:14.991,28.923
3944721217,13:13:14.993,28.923
3944723117,13:13:14.995,25.399
3944724994,13:13:14.997,25.399
3944726940,13:13:14.999,25.399
3944728894,13:13:15.001,25.399
3944730828,13:13:15.003,25.399
3944732811,13:13:15.005,25.399
3944734839,13:13:15.007,25.399
3944736941,13:13:15.009,25.399
3944739027,13:13:15.011,25.399
3944741172,13:13:15.013,25.399
3944743349,13:13:15.015,43.387
3944745454,13:13:15.017,43.387
3944747581,13:13:15.019,43.387
3944749704,13:13:15.022,43.387
3944751869,13:13:15.024,43.387
3944753897,13:13:15.026,43.387
3944755980,13:13:15.028,43.387
3944758023,13:13:15.030,43.387
3944759931,13:13:15.032,43.387
3944761868,13:13:15.034,43.387
3944763806,13:13:15.036,55.632
3944765759,13:13:15.038,55.632
3944767647,13:13:15.040,55.632
3944769561,13:13:15.041,55.632
3944771401,13:13:15.043,55.632
3944773096,13:13:15.045,55.632
3944774823,13:13:15.047,55.632
3944776545,13:13:15.048,55.632
3944778281,13:13:15.050,55.632
3944779950,13:13:15.052,55.632
3944781667,13:13:15.054,55.632
3944783315,13:13:15.055,38.783
3944784863,13:13:15.057,38.783
3944786466,13:13:15.058,38.783
3944788076,13:13:15.060,38.783
3944789728,13:13:15.062,38.783
3944791342,13:13:15.063,38.783
3944792998,13:13:15.065,38.783
3944794647,13:13:15.067,38.783
3944796246,13:13:15.068,38.783
3944797871,13:13:15.070,38.783
3944799511,13:13:15.071,38.783
3944801202,13:13:15.073,38.783
3944802856,13:13:15.075,11.05
3944804540,13:13:15.076,11.05
3944806297,13:13:15.078,11.05
3944808016,13:13:15.080,11.05
3944809833,13:13:15.082,11.05
3944811751,13:13:15.084,11.05
3944813789,13:13:15.086,11.05
3944815907,13:13:15.088,11.05
3944818180,13:13:15.090,11.05
3944820583,13:13:15.093,11.05
3944823098,13:13:15.095,38.722
3944825712,13:13:15.098,38.722
3944828394,13:13:15.101,38.722
3944831083,13:13:15.104,38.722
3944833612,13:13:15.106,38.722
3944836148,13:13:15.109,38.722
3944838626,13:13:15.111,38.722
3944840910,13:13:15.113,38.722
3944843208,13:13:15.115,62.233
3944845474,13:13:15.118,62.233
3944847730,13:13:15.120,62.233
3944849837,13:13:15.122,62.233
3944851896,13:13:15.124,62.233
3944853966,13:13:15.126,62.233
3944855732,13:13:15.128,62.233
3944857546,13:13:15.130,62.233
3944859340,13:13:15.132,62.233
3944861132,13:13:15.133,62.233
3944862841,13:13:15.135,64.101
3944864589,13:13:15.137,64.101
3944866209,13:13:15.138,64.101
3944867778,13:13:15.140,64.101
3944869341,13:13:15.141,64.101
3944870901,13:13:15.143,64.101
3944872469,13:13:15.144,64.101
3944873981,13:13:15.146,64.101
3944875496,13:13:15.147,64.101
3944877035,13:13:15.149,64.101
3944878408,13:13:15.150,64.101
3944879827,13:13:15.152,64.101
