timestamp_s,cam_pitch_rad,cam_yaw_rad,laser_pitch_rad,laser_yaw_rad,laser_dx_m,laser_dy_m,imu_omega_x_rad_s,imu_omega_y_rad_s,imu_omega_z_rad_s,throttle_pitch,throttle_yaw,setpoint_laser_dx_m,setpoint_laser_dy_m,cam_setpoint_pitch_rad,cam_setpoint_yaw_rad,cam_offset_pitch_rad,cam_offset_yaw_rad,mode_slew,dist_cm,omega_des_pitch_rad_s,omega_des_yaw_rad_s,kp_pitch,ki_pitch,kd_pitch,kp_yaw,ki_yaw,kd_yaw,error_sum_pitch,error_sum_yaw,omega1_act_rad_s,omega2_act_rad_s,u_ff_pitch,u_ff_yaw,u_fb_pitch,u_fb_yaw,e_pitch_rad,e_yaw_rad,Omega1_des_rad_s,Omega2_des_rad_s,cam_valid,laser_valid,active_target_idx,pid_pitch_on,pid_yaw_on,ff_pitch_on,ff_yaw_on
1573.1484,0.14938,0.06953,nan,nan,nan,nan,-0.00066,-0.00079,-0.00191,0.00,0.00,-0.06100,0.00000,-0.00000,-0.03537,-0.01203,0.04446,0,174.737,0.00000,0.00000,7.0000,7.0000,1.5000,5.0000,4.0000,1.0000,0.00624,-0.09347,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,-0.13735,-0.14935,0.00000,0.00000,1,0,2,1,1,1,1
1573.2499,0.14929,0.06956,nan,nan,nan,nan,-0.00066,-0.00133,-0.00085,0.00,0.00,-0.06100,0.00000,-0.00000,-0.03531,-0.01203,0.04446,0,175.021,0.00000,0.00000,7.0000,7.0000,1.5000,5.0000,4.0000,1.0000,0.00624,-0.09347,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,-0.13726,-0.14933,0.00000,0.00000,1,0,2,1,1,1,1
1573.3515,0.14929,0.06956,nan,nan,nan,nan,-0.00013,-0.00079,-0.00244,0.00,0.00,-0.06100,0.00000,-0.00000,-0.03531,-0.01203,0.04446,0,175.021,0.00000,0.00000,7.0000,7.0000,1.5000,5.0000,4.0000,1.0000,0.00624,-0.09347,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,-0.13726,-0.14933,0.00000,0.00000,1,0,2,1,1,1,1
1573.4517,0.14929,0.06956,nan,nan,nan,nan,-0.00013,-0.00132,-0.00138,0.00,0.00,-0.06100,0.00000,-0.00000,-0.03531,-0.01203,0.04446,0,175.021,0.00000,0.00000,7.0000,7.0000,1.5000,5.0000,4.0000,1.0000,0.00624,-0.09347,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,-0.13726,-0.14933,0.00000,0.00000,1,0,2,1,1,1,1
1573.5523,0.14928,0.06962,nan,nan,nan,nan,-0.00066,-0.00132,-0.00137,0.00,0.00,-0.06100,0.00000,-0.00000,-0.03531,-0.01203,0.04446,0,175.027,0.00000,0.00000,7.0000,7.0000,1.5000,5.0000,4.0000,1.0000,0.00624,-0.09347,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,-0.13725,-0.14939,0.00000,0.00000,1,0,2,1,1,1,1
1573.6532,0.14928,0.06962,nan,nan,nan,nan,-0.00013,-0.00079,-0.00084,0.00,0.00,-0.06100,0.00000,-0.00000,-0.03531,-0.01203,0.04446,0,175.027,0.00000,0.00000,7.0000,7.0000,1.5000,5.0000,4.0000,1.0000,0.00624,-0.09347,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,-0.13725,-0.14939,0.00000,0.00000,1,0,2,1,1,1,1
1573.7550,0.14928,0.06962,nan,nan,nan,nan,-0.00013,-0.00026,-0.00190,0.00,0.00,-0.06100,0.00000,-0.00000,-0.03531,-0.01203,0.04446,0,175.027,0.00000,0.00000,7.0000,7.0000,1.5000,5.0000,4.0000,1.0000,0.00624,-0.09347,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,-0.13725,-0.14939,0.00000,0.00000,1,0,2,1,1,1,1
1573.8552,0.14928,0.06962,nan,nan,nan,nan,-0.00013,-0.00079,-0.00243,0.00,0.00,-0.06100,0.00000,-0.00000,-0.03531,-0.01203,0.04446,0,175.027,0.00000,0.00000,7.0000,7.0000,1.5000,5.0000,4.0000,1.0000,0.00624,-0.09347,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,-0.13725,-0.14939,0.00000,0.00000,1,0,2,1,1,1,1
1573.9556,0.14929,0.06956,nan,nan,nan,nan,-0.00066,-0.00026,-0.00190,0.00,0.00,-0.06100,0.00000,-0.00000,-0.03531,-0.01203,0.04446,0,175.021,0.00000,0.00000,7.0000,7.0000,1.5000,5.0000,4.0000,1.0000,0.00624,-0.09347,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,-0.13726,-0.14933,0.00000,0.00000,1,0,2,1,1,1,1
1574.0562,0.14929,0.06956,nan,nan,nan,nan,-0.00066,0.00028,-0.00243,0.00,0.00,-0.06100,0.00000,-0.00000,-0.03531,-0.01203,0.04446,0,175.021,0.00000,0.00000,7.0000,7.0000,1.5000,5.0000,4.0000,1.0000,0.00624,-0.09347,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,-0.13726,-0.14933,0.00000,0.00000,1,0,2,1,1,1,1
