timestamp_s,cam_pitch_rad,cam_yaw_rad,laser_pitch_rad,laser_yaw_rad,laser_dx_m,laser_dy_m,imu_omega_x_rad_s,imu_omega_y_rad_s,imu_omega_z_rad_s,throttle_pitch,throttle_yaw,setpoint_laser_dx_m,setpoint_laser_dy_m,cam_setpoint_pitch_rad,cam_setpoint_yaw_rad,cam_offset_pitch_rad,cam_offset_yaw_rad,mode_slew,dist_cm,omega_des_pitch_rad_s,omega_des_yaw_rad_s,kp_pitch,ki_pitch,kd_pitch,kp_yaw,ki_yaw,kd_yaw,error_sum_pitch,error_sum_yaw,omega1_act_rad_s,omega2_act_rad_s,u_ff_pitch,u_ff_yaw,u_fb_pitch,u_fb_yaw,e_pitch_rad,e_yaw_rad,Omega1_des_rad_s,Omega2_des_rad_s,cam_valid,laser_valid,active_target_idx,pid_pitch_on,pid_yaw_on,ff_pitch_on,ff_yaw_on
191.1738,0.01968,-0.33315,nan,nan,nan,nan,-0.02921,-0.02801,0.06609,0.00,0.00,0.00000,0.00000,-0.00000,0.00000,0.00000,0.00000,0,167.720,0.00000,0.00000,7.0000,7.0000,1.5000,5.0000,4.0000,1.0000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,-0.01968,0.33315,0.00000,0.00000,1,0,0,0,0,0,0
191.2748,0.01486,-0.34340,nan,nan,nan,nan,-0.02492,-0.02532,0.06070,0.00,0.00,0.00000,0.00000,-0.00000,0.00000,0.00000,0.00000,0,167.768,0.00000,0.00000,7.0000,7.0000,1.5000,5.0000,4.0000,1.0000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,-0.01486,0.34340,0.00000,0.00000,1,0,0,0,0,0,0
191.3751,0.01236,-0.34812,nan,nan,nan,nan,-0.01532,-0.02210,0.05905,0.00,0.00,0.00000,0.00000,-0.00000,0.00000,0.00000,0.00000,0,167.923,0.00000,0.00000,7.0000,7.0000,1.5000,5.0000,4.0000,1.0000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,-0.01236,0.34812,0.00000,0.00000,1,0,0,0,0,0,0
191.4755,0.00813,-0.35724,nan,nan,nan,nan,-0.00148,-0.01623,0.05952,0.00,0.00,0.00000,0.00000,-0.00000,0.00000,0.00000,0.00000,0,167.659,0.00000,0.00000,7.0000,7.0000,1.5000,5.0000,4.0000,1.0000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,-0.00813,0.35724,0.00000,0.00000,1,0,0,0,0,0,0
191.5758,0.00604,-0.36444,nan,nan,nan,nan,0.01500,-0.00983,0.05733,0.00,0.00,0.00000,0.00000,-0.00000,0.00000,0.00000,0.00000,0,168.367,0.00000,0.00000,7.0000,7.0000,1.5000,5.0000,4.0000,1.0000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,-0.00604,0.36444,0.00000,0.00000,1,0,0,0,0,0,0
191.6764,0.00530,-0.37170,nan,nan,nan,nan,0.02882,-0.00132,0.05462,0.00,0.00,0.00000,0.00000,-0.00000,0.00000,0.00000,0.00000,0,168.350,0.00000,0.00000,7.0000,7.0000,1.5000,5.0000,4.0000,1.0000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,-0.00530,0.37170,0.00000,0.00000,1,0,0,0,0,0,0
191.7768,0.00573,-0.37593,nan,nan,nan,nan,0.03996,0.00560,0.05297,0.00,0.00,0.00000,0.00000,-0.00000,0.00000,0.00000,0.00000,0,168.270,0.00000,0.00000,7.0000,7.0000,1.5000,5.0000,4.0000,1.0000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,-0.00573,0.37593,0.00000,0.00000,1,0,0,0,0,0,0
191.8773,0.00774,-0.38278,nan,nan,nan,nan,0.04842,0.01357,0.05238,0.00,0.00,0.00000,0.00000,-0.00000,0.00000,0.00000,0.00000,0,168.254,0.00000,0.00000,7.0000,7.0000,1.5000,5.0000,4.0000,1.0000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,-0.00774,0.38278,0.00000,0.00000,1,0,0,0,0,0,0
191.9819,0.01188,-0.39065,nan,nan,nan,nan,0.05263,0.01941,0.05180,0.00,0.00,0.00000,0.00000,-0.00000,0.00000,0.00000,0.00000,0,168.331,0.00000,0.00000,7.0000,7.0000,1.5000,5.0000,4.0000,1.0000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,-0.01188,0.39065,0.00000,0.00000,1,0,0,0,0,0,0
192.0843,0.01667,-0.39709,nan,nan,nan,nan,0.05151,0.02258,0.05175,0.00,0.00,0.00000,0.00000,-0.00000,0.00000,0.00000,0.00000,0,168.439,0.00000,0.00000,7.0000,7.0000,1.5000,5.0000,4.0000,1.0000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,-0.01667,0.39709,0.00000,0.00000,1,0,0,0,0,0,0
