timestamp_s,cam_pitch_rad,cam_yaw_rad,laser_pitch_rad,laser_yaw_rad,laser_dx_m,laser_dy_m,imu_omega_x_rad_s,imu_omega_y_rad_s,imu_omega_z_rad_s,throttle_pitch,throttle_yaw,setpoint_laser_dx_m,setpoint_laser_dy_m,cam_setpoint_pitch_rad,cam_setpoint_yaw_rad,cam_offset_pitch_rad,cam_offset_yaw_rad,mode_slew,dist_cm,omega_des_pitch_rad_s,omega_des_yaw_rad_s,kp_pitch,ki_pitch,kd_pitch,kp_yaw,ki_yaw,kd_yaw,error_sum_pitch,error_sum_yaw,omega1_act_rad_s,omega2_act_rad_s,u_ff_pitch,u_ff_yaw,u_fb_pitch,u_fb_yaw,e_pitch_rad,e_yaw_rad,Omega1_des_rad_s,Omega2_des_rad_s,cam_valid,laser_valid,active_target_idx,pid_pitch_on,pid_yaw_on,ff_pitch_on,ff_yaw_on
91.6442,0.00899,-0.28942,nan,nan,nan,nan,0.00139,-0.00131,0.00057,0.00,0.00,0.00000,0.00000,-0.00000,0.00000,0.00000,0.00000,0,202.494,0.00000,0.00000,6.0000,4.0000,0.5000,3.0000,3.0000,1.0000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,-0.00899,0.28942,0.00000,0.00000,1,0,0,0,0,0,0
91.7448,0.00890,-0.28951,nan,nan,nan,nan,0.00033,-0.00184,0.00004,0.00,0.00,0.00000,0.00000,-0.00000,0.00000,0.00000,0.00000,0,202.677,0.00000,0.00000,6.0000,4.0000,0.5000,3.0000,3.0000,1.0000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,-0.00890,0.28951,0.00000,0.00000,1,0,0,0,0,0,0
91.8450,0.00882,-0.28958,nan,nan,nan,nan,-0.00020,-0.00131,0.00004,0.00,0.00,0.00000,0.00000,-0.00000,0.00000,0.00000,0.00000,0,202.457,0.00000,0.00000,6.0000,4.0000,0.5000,3.0000,3.0000,1.0000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,-0.00882,0.28958,0.00000,0.00000,1,0,0,0,0,0,0
91.9452,0.00895,-0.28967,nan,nan,nan,nan,0.00033,-0.00131,-0.00049,0.00,0.00,0.00000,0.00000,-0.00000,0.00000,0.00000,0.00000,0,202.810,0.00000,0.00000,6.0000,4.0000,0.5000,3.0000,3.0000,1.0000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,-0.00895,0.28967,0.00000,0.00000,1,0,0,0,0,0,0
92.0456,0.00905,-0.28980,nan,nan,nan,nan,0.00033,-0.00130,-0.00049,0.00,0.00,0.00000,0.00000,-0.00000,0.00000,0.00000,0.00000,0,202.660,0.00000,0.00000,6.0000,4.0000,0.5000,3.0000,3.0000,1.0000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,-0.00905,0.28980,0.00000,0.00000,1,0,0,0,0,0,0
92.1465,0.00894,-0.28980,nan,nan,nan,nan,-0.00020,-0.00237,-0.00103,0.00,0.00,0.00000,0.00000,-0.00000,0.00000,0.00000,0.00000,0,202.781,0.00000,0.00000,6.0000,4.0000,0.5000,3.0000,3.0000,1.0000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,-0.00894,0.28980,0.00000,0.00000,1,0,0,0,0,0,0
92.2472,0.00894,-0.28980,nan,nan,nan,nan,-0.00020,-0.00130,-0.00049,0.00,0.00,0.00000,0.00000,-0.00000,0.00000,0.00000,0.00000,0,202.781,0.00000,0.00000,6.0000,4.0000,0.5000,3.0000,3.0000,1.0000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,-0.00894,0.28980,0.00000,0.00000,1,0,0,0,0,0,0
92.3483,0.00894,-0.28980,nan,nan,nan,nan,-0.00074,-0.00236,-0.00049,0.00,0.00,0.00000,0.00000,-0.00000,0.00000,0.00000,0.00000,0,202.781,0.00000,0.00000,6.0000,4.0000,0.5000,3.0000,3.0000,1.0000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,-0.00894,0.28980,0.00000,0.00000,1,0,0,0,0,0,0
92.4487,0.00893,-0.28986,nan,nan,nan,nan,-0.00020,-0.00183,-0.00102,0.00,0.00,0.00000,0.00000,-0.00000,0.00000,0.00000,0.00000,0,202.751,0.00000,0.00000,6.0000,4.0000,0.5000,3.0000,3.0000,1.0000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,-0.00893,0.28986,0.00000,0.00000,1,0,0,0,0,0,0
92.5492,0.00893,-0.28986,nan,nan,nan,nan,-0.00020,-0.00130,-0.00049,0.00,0.00,0.00000,0.00000,-0.00000,0.00000,0.00000,0.00000,0,202.751,0.00000,0.00000,6.0000,4.0000,0.5000,3.0000,3.0000,1.0000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,-0.00893,0.28986,0.00000,0.00000,1,0,0,0,0,0,0
