timestamp_s,cam_pitch_rad,cam_yaw_rad,laser_pitch_rad,laser_yaw_rad,laser_dx_m,laser_dy_m,imu_omega_x_rad_s,imu_omega_y_rad_s,imu_omega_z_rad_s,throttle_pitch,throttle_yaw,setpoint_laser_dx_m,setpoint_laser_dy_m,cam_setpoint_pitch_rad,cam_setpoint_yaw_rad,cam_offset_pitch_rad,cam_offset_yaw_rad,mode_slew,dist_cm,omega_des_pitch_rad_s,omega_des_yaw_rad_s,kp_pitch,ki_pitch,kd_pitch,kp_yaw,ki_yaw,kd_yaw,error_sum_pitch,error_sum_yaw,omega1_act_rad_s,omega2_act_rad_s,u_ff_pitch,u_ff_yaw,u_fb_pitch,u_fb_yaw,e_pitch_rad,e_yaw_rad,Omega1_des_rad_s,Omega2_des_rad_s,cam_valid,laser_valid,active_target_idx,pid_pitch_on,pid_yaw_on,ff_pitch_on,ff_yaw_on
367.5690,0.00107,-0.25790,nan,nan,nan,nan,-0.01049,0.00327,-0.02032,0.00,0.00,0.00000,0.00000,-0.00000,0.00000,0.00000,0.00000,0,201.896,0.00000,0.00000,6.0000,4.0000,0.5000,3.0000,3.0000,1.0000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,-0.00107,0.25790,0.00000,0.00000,1,0,0,1,1,0,0
367.6693,0.00087,-0.25805,nan,nan,nan,nan,-0.00995,0.00433,-0.02030,0.00,0.00,0.00000,0.00000,-0.00000,0.00000,0.00000,0.00000,0,202.160,0.00000,0.00000,6.0000,4.0000,0.5000,3.0000,3.0000,1.0000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,-0.00087,0.25805,0.00000,0.00000,1,0,0,1,1,0,0
367.7748,0.00106,-0.25826,nan,nan,nan,nan,-0.01153,0.00326,-0.02134,0.00,0.00,0.00000,0.00000,-0.00000,0.00000,0.00000,0.00000,0,201.792,0.00000,0.00000,6.0000,4.0000,0.5000,3.0000,3.0000,1.0000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,-0.00106,0.25826,0.00000,0.00000,1,0,0,1,1,0,0
367.8750,0.00093,-0.25831,nan,nan,nan,nan,-0.01099,0.00379,-0.02132,0.00,0.00,0.00000,0.00000,-0.00000,0.00000,0.00000,0.00000,0,202.079,0.00000,0.00000,6.0000,4.0000,0.5000,3.0000,3.0000,1.0000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,-0.00093,0.25831,0.00000,0.00000,1,0,0,1,1,0,0
367.9755,0.00083,-0.25833,nan,nan,nan,nan,-0.01045,0.00326,-0.02077,0.00,0.00,0.00000,0.00000,-0.00000,0.00000,0.00000,0.00000,0,202.304,0.00000,0.00000,6.0000,4.0000,0.5000,3.0000,3.0000,1.0000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,-0.00083,0.25833,0.00000,0.00000,1,0,0,1,1,0,0
368.0759,0.00074,-0.25842,nan,nan,nan,nan,-0.01097,0.00325,-0.02021,0.00,0.00,0.00000,0.00000,-0.00000,0.00000,0.00000,0.00000,0,201.954,0.00000,0.00000,6.0000,4.0000,0.5000,3.0000,3.0000,1.0000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,-0.00074,0.25842,0.00000,0.00000,1,0,0,1,1,0,0
368.1762,0.00067,-0.25856,nan,nan,nan,nan,-0.01043,0.00378,-0.02179,0.00,0.00,0.00000,0.00000,-0.00000,0.00000,0.00000,0.00000,0,202.181,0.00000,0.00000,6.0000,4.0000,0.5000,3.0000,3.0000,1.0000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,-0.00067,0.25856,0.00000,0.00000,1,0,0,1,1,0,0
368.2767,0.00075,-0.25867,nan,nan,nan,nan,-0.00988,0.00378,-0.02070,0.00,0.00,0.00000,0.00000,-0.00000,0.00000,0.00000,0.00000,0,202.385,0.00000,0.00000,6.0000,4.0000,0.5000,3.0000,3.0000,1.0000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,-0.00075,0.25867,0.00000,0.00000,1,0,0,1,1,0,0
368.3772,0.00078,-0.25877,nan,nan,nan,nan,-0.01040,0.00484,-0.02174,0.00,0.00,0.00000,0.00000,-0.00000,0.00000,0.00000,0.00000,0,202.221,0.00000,0.00000,6.0000,4.0000,0.5000,3.0000,3.0000,1.0000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,-0.00078,0.25877,0.00000,0.00000,1,0,0,1,1,0,0
368.4780,0.00073,-0.25900,nan,nan,nan,nan,-0.01093,0.00483,-0.02172,0.00,0.00,0.00000,0.00000,-0.00000,0.00000,0.00000,0.00000,0,202.158,0.00000,0.00000,6.0000,4.0000,0.5000,3.0000,3.0000,1.0000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,-0.00073,0.25900,0.00000,0.00000,1,0,0,1,1,0,0
368.5784,0.00078,-0.25898,nan,nan,nan,nan,-0.01038,0.00536,-0.02010,0.00,0.00,0.00000,0.00000,-0.00000,0.00000,0.00000,0.00000,0,202.223,0.00000,0.00000,6.0000,4.0000,0.5000,3.0000,3.0000,1.0000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,-0.00078,0.25898,0.00000,0.00000,1,0,0,1,1,0,0
368.6787,0.00086,-0.25911,nan,nan,nan,nan,-0.00931,0.00536,-0.02168,0.00,0.00,0.00000,0.00000,-0.00000,0.00000,0.00000,0.00000,0,202.110,0.00000,0.00000,6.0000,4.0000,0.5000,3.0000,3.0000,1.0000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,-0.00086,0.25911,0.00000,0.00000,1,0,0,1,1,0,0
368.7795,0.00087,-0.25917,nan,nan,nan,nan,-0.00983,0.00535,-0.02113,0.00,0.00,0.00000,0.00000,-0.00000,0.00000,0.00000,0.00000,0,202.064,0.00000,0.00000,6.0000,4.0000,0.5000,3.0000,3.0000,1.0000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,-0.00087,0.25917,0.00000,0.00000,1,0,0,1,1,0,0
368.8799,0.00088,-0.25916,nan,nan,nan,nan,-0.01089,0.00428,-0.02217,0.00,0.00,0.00000,0.00000,-0.00000,0.00000,0.00000,0.00000,0,202.208,0.00000,0.00000,6.0000,4.0000,0.5000,3.0000,3.0000,1.0000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,-0.00088,0.25916,0.00000,0.00000,1,0,0,1,1,0,0
368.9816,0.00109,-0.25911,nan,nan,nan,nan,-0.01034,0.00321,-0.02214,0.00,0.00,0.00000,0.00000,-0.00000,0.00000,0.00000,0.00000,0,202.022,0.00000,0.00000,6.0000,4.0000,0.5000,3.0000,3.0000,1.0000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,-0.00109,0.25911,0.00000,0.00000,1,0,0,1,1,0,0
369.0822,0.00106,-0.25910,nan,nan,nan,nan,-0.01033,0.00427,-0.02159,0.00,0.00,0.00000,0.00000,-0.00000,0.00000,0.00000,0.00000,0,201.786,0.00000,0.00000,6.0000,4.0000,0.5000,3.0000,3.0000,1.0000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,-0.00106,0.25910,0.00000,0.00000,1,0,0,1,1,0,0
369.1825,0.00111,-0.25910,nan,nan,nan,nan,-0.00979,0.00374,-0.02210,0.00,0.00,0.00000,0.00000,-0.00000,0.00000,0.00000,0.00000,0,201.869,0.00000,0.00000,6.0000,4.0000,0.5000,3.0000,3.0000,1.0000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,-0.00111,0.25910,0.00000,0.00000,1,0,0,1,1,0,0
369.2827,0.00112,-0.25917,nan,nan,nan,nan,-0.01031,0.00480,-0.02154,0.00,0.00,0.00000,0.00000,-0.00000,0.00000,0.00000,0.00000,0,201.856,0.00000,0.00000,6.0000,4.0000,0.5000,3.0000,3.0000,1.0000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,-0.00112,0.25917,0.00000,0.00000,1,0,0,1,1,0,0
369.3832,0.00112,-0.25917,nan,nan,nan,nan,-0.01030,0.00320,-0.02205,0.00,0.00,0.00000,0.00000,-0.00000,0.00000,0.00000,0.00000,0,201.856,0.00000,0.00000,6.0000,4.0000,0.5000,3.0000,3.0000,1.0000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,-0.00112,0.25917,0.00000,0.00000,1,0,0,1,1,0,0
369.4835,0.00106,-0.25910,nan,nan,nan,nan,-0.00923,0.00479,-0.02203,0.00,0.00,0.00000,0.00000,-0.00000,0.00000,0.00000,0.00000,0,201.786,0.00000,0.00000,6.0000,4.0000,0.5000,3.0000,3.0000,1.0000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,-0.00106,0.25910,0.00000,0.00000,1,0,0,1,1,0,0
369.5841,0.00106,-0.25910,nan,nan,nan,nan,-0.01028,0.00372,-0.02148,0.00,0.00,0.00000,0.00000,-0.00000,0.00000,0.00000,0.00000,0,201.786,0.00000,0.00000,6.0000,4.0000,0.5000,3.0000,3.0000,1.0000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,-0.00106,0.25910,0.00000,0.00000,1,0,0,1,1,0,0
369.6888,0.00106,-0.25910,nan,nan,nan,nan,-0.01080,0.00372,-0.02093,0.00,0.00,0.00000,0.00000,-0.00000,0.00000,0.00000,0.00000,0,201.786,0.00000,0.00000,6.0000,4.0000,0.5000,3.0000,3.0000,1.0000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,-0.00106,0.25910,0.00000,0.00000,1,0,0,1,1,0,0
369.7893,0.00106,-0.25910,nan,nan,nan,nan,-0.00973,0.00371,-0.02250,0.00,0.00,0.00000,0.00000,-0.00000,0.00000,0.00000,0.00000,0,201.786,0.00000,0.00000,6.0000,4.0000,0.5000,3.0000,3.0000,1.0000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,-0.00106,0.25910,0.00000,0.00000,1,0,0,1,1,0,0
369.8896,0.00106,-0.25910,nan,nan,nan,nan,-0.00972,0.00424,-0.02141,0.00,0.00,0.00000,0.00000,-0.00000,0.00000,0.00000,0.00000,0,201.786,0.00000,0.00000,6.0000,4.0000,0.5000,3.0000,3.0000,1.0000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,-0.00106,0.25910,0.00000,0.00000,1,0,0,1,1,0,0
369.9902,0.00106,-0.25910,nan,nan,nan,nan,-0.01077,0.00370,-0.02192,0.00,0.00,0.00000,0.00000,-0.00000,0.00000,0.00000,0.00000,0,201.786,0.00000,0.00000,6.0000,4.0000,0.5000,3.0000,3.0000,1.0000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,-0.00106,0.25910,0.00000,0.00000,1,0,0,1,1,0,0
370.0915,0.00106,-0.25910,nan,nan,nan,nan,-0.00970,0.00423,-0.02243,0.00,0.00,0.00000,0.00000,-0.00000,0.00000,0.00000,0.00000,0,201.786,0.00000,0.00000,6.0000,4.0000,0.5000,3.0000,3.0000,1.0000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,-0.00106,0.25910,0.00000,0.00000,1,0,0,1,1,0,0
370.1920,0.00106,-0.25910,nan,nan,nan,nan,-0.00915,0.00423,-0.02188,0.00,0.00,0.00000,0.00000,-0.00000,0.00000,0.00000,0.00000,0,201.786,0.00000,0.00000,6.0000,4.0000,0.5000,3.0000,3.0000,1.0000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,-0.00106,0.25910,0.00000,0.00000,1,0,0,1,1,0,0
370.2977,0.00106,-0.25910,nan,nan,nan,nan,-0.01021,0.00422,-0.02133,0.00,0.00,0.00000,0.00000,-0.00000,0.00000,0.00000,0.00000,0,201.786,0.00000,0.00000,6.0000,4.0000,0.5000,3.0000,3.0000,1.0000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,-0.00106,0.25910,0.00000,0.00000,1,0,0,1,1,0,0
370.3980,0.00106,-0.25910,nan,nan,nan,nan,-0.01020,0.00369,-0.02184,0.00,0.00,0.00000,0.00000,-0.00000,0.00000,0.00000,0.00000,0,201.786,0.00000,0.00000,6.0000,4.0000,0.5000,3.0000,3.0000,1.0000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,-0.00106,0.25910,0.00000,0.00000,1,0,0,1,1,0,0
