timestamp_s,cam_pitch_rad,cam_yaw_rad,laser_pitch_rad,laser_yaw_rad,laser_dx_m,laser_dy_m,imu_omega_x_rad_s,imu_omega_y_rad_s,imu_omega_z_rad_s,throttle_pitch,throttle_yaw,setpoint_laser_dx_m,setpoint_laser_dy_m,cam_setpoint_pitch_rad,cam_setpoint_yaw_rad,cam_offset_pitch_rad,cam_offset_yaw_rad,mode_slew,dist_cm,omega_des_pitch_rad_s,omega_des_yaw_rad_s,kp_pitch,ki_pitch,kd_pitch,kp_yaw,ki_yaw,kd_yaw,error_sum_pitch,error_sum_yaw,omega1_act_rad_s,omega2_act_rad_s,u_ff_pitch,u_ff_yaw,u_fb_pitch,u_fb_yaw,e_pitch_rad,e_yaw_rad,Omega1_des_rad_s,Omega2_des_rad_s,cam_valid,laser_valid,active_target_idx,pid_pitch_on,pid_yaw_on,ff_pitch_on,ff_yaw_on
851.6670,-0.01397,0.31854,nan,nan,nan,nan,0.00147,-0.00163,-0.00063,0.00,0.00,0.00000,0.00000,-0.00000,0.00000,0.00000,0.00000,0,170.877,0.00000,0.00000,7.0000,5.0000,0.5000,4.0000,3.0000,1.0000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.01397,-0.31854,0.00000,0.00000,1,0,0,1,1,1,1
851.7703,-0.01397,0.31854,nan,nan,nan,nan,0.00040,-0.00057,0.00044,0.00,0.00,0.00000,0.00000,-0.00000,0.00000,0.00000,0.00000,0,170.877,0.00000,0.00000,7.0000,5.0000,0.5000,4.0000,3.0000,1.0000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.01397,-0.31854,0.00000,0.00000,1,0,0,1,1,1,1
851.8706,-0.01397,0.31854,nan,nan,nan,nan,-0.00119,-0.00057,0.00044,0.00,0.00,0.00000,0.00000,-0.00000,0.00000,0.00000,0.00000,0,170.877,0.00000,0.00000,7.0000,5.0000,0.5000,4.0000,3.0000,1.0000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.01397,-0.31854,0.00000,0.00000,1,0,0,1,1,1,1
851.9722,-0.01395,0.31850,nan,nan,nan,nan,-0.00119,-0.00110,-0.00063,0.00,0.00,0.00000,0.00000,-0.00000,0.00000,0.00000,0.00000,0,171.077,0.00000,0.00000,7.0000,5.0000,0.5000,4.0000,3.0000,1.0000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.01395,-0.31850,0.00000,0.00000,1,0,0,1,1,1,1
852.0767,-0.01395,0.31850,nan,nan,nan,nan,-0.00066,-0.00056,-0.00009,0.00,0.00,0.00000,0.00000,-0.00000,0.00000,0.00000,0.00000,0,171.077,0.00000,0.00000,7.0000,5.0000,0.5000,4.0000,3.0000,1.0000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.01395,-0.31850,0.00000,0.00000,1,0,0,1,1,1,1
852.1796,-0.01395,0.31850,nan,nan,nan,nan,0.00094,-0.00110,-0.00009,0.00,0.00,0.00000,0.00000,-0.00000,0.00000,0.00000,0.00000,0,171.077,0.00000,0.00000,7.0000,5.0000,0.5000,4.0000,3.0000,1.0000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.01395,-0.31850,0.00000,0.00000,1,0,0,1,1,1,1
852.2811,-0.01395,0.31850,nan,nan,nan,nan,0.00041,-0.00109,-0.00009,0.00,0.00,0.00000,0.00000,-0.00000,0.00000,0.00000,0.00000,0,171.077,0.00000,0.00000,7.0000,5.0000,0.5000,4.0000,3.0000,1.0000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.01395,-0.31850,0.00000,0.00000,1,0,0,1,1,1,1
852.3816,-0.01395,0.31850,nan,nan,nan,nan,-0.00013,-0.00163,0.00044,0.00,0.00,0.00000,0.00000,-0.00000,0.00000,0.00000,0.00000,0,171.077,0.00000,0.00000,7.0000,5.0000,0.5000,4.0000,3.0000,1.0000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.01395,-0.31850,0.00000,0.00000,1,0,0,1,1,1,1
852.4864,-0.01395,0.31850,nan,nan,nan,nan,-0.00172,-0.00056,-0.00116,0.00,0.00,0.00000,0.00000,-0.00000,0.00000,0.00000,0.00000,0,171.077,0.00000,0.00000,7.0000,5.0000,0.5000,4.0000,3.0000,1.0000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.01395,-0.31850,0.00000,0.00000,1,0,0,1,1,1,1
852.5868,-0.01397,0.31854,nan,nan,nan,nan,-0.00013,-0.00216,-0.00009,0.00,0.00,0.00000,0.00000,-0.00000,0.00000,0.00000,0.00000,0,170.877,0.00000,0.00000,7.0000,5.0000,0.5000,4.0000,3.0000,1.0000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.01397,-0.31854,0.00000,0.00000,1,0,0,1,1,1,1
852.6872,-0.01397,0.31854,nan,nan,nan,nan,-0.00013,0.00051,-0.00063,0.00,0.00,0.00000,0.00000,-0.00000,0.00000,0.00000,0.00000,0,170.877,0.00000,0.00000,7.0000,5.0000,0.5000,4.0000,3.0000,1.0000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.01397,-0.31854,0.00000,0.00000,1,0,0,1,1,1,1
852.7895,-0.01397,0.31854,nan,nan,nan,nan,0.00094,-0.00056,-0.00009,0.00,0.00,0.00000,0.00000,-0.00000,0.00000,0.00000,0.00000,0,170.877,0.00000,0.00000,7.0000,5.0000,0.5000,4.0000,3.0000,1.0000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.01397,-0.31854,0.00000,0.00000,1,0,0,1,1,1,1
852.8923,-0.01397,0.31854,nan,nan,nan,nan,0.00147,-0.00109,-0.00009,0.00,0.00,0.00000,0.00000,-0.00000,0.00000,0.00000,0.00000,0,170.877,0.00000,0.00000,7.0000,5.0000,0.5000,4.0000,3.0000,1.0000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.01397,-0.31854,0.00000,0.00000,1,0,0,1,1,1,1
852.9928,-0.01395,0.31850,nan,nan,nan,nan,-0.00066,-0.00268,-0.00009,0.00,0.00,0.00000,0.00000,-0.00000,0.00000,0.00000,0.00000,0,171.077,0.00000,0.00000,7.0000,5.0000,0.5000,4.0000,3.0000,1.0000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.01395,-0.31850,0.00000,0.00000,1,0,0,1,1,1,1
853.0933,-0.01397,0.31854,nan,nan,nan,nan,-0.00013,-0.00268,-0.00009,0.00,0.00,0.00000,0.00000,-0.00000,0.00000,0.00000,0.00000,0,170.877,0.00000,0.00000,7.0000,5.0000,0.5000,4.0000,3.0000,1.0000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.01397,-0.31854,0.00000,0.00000,1,0,0,1,1,1,1
853.1935,-0.01397,0.31854,nan,nan,nan,nan,-0.00013,-0.00162,-0.00009,0.00,0.00,0.00000,0.00000,-0.00000,0.00000,0.00000,0.00000,0,170.877,0.00000,0.00000,7.0000,5.0000,0.5000,4.0000,3.0000,1.0000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.01397,-0.31854,0.00000,0.00000,1,0,0,1,1,1,1
853.2941,-0.01397,0.31858,nan,nan,nan,nan,-0.00066,-0.00215,-0.00063,0.00,0.00,0.00000,0.00000,-0.00000,0.00000,0.00000,0.00000,0,170.852,0.00000,0.00000,7.0000,5.0000,0.5000,4.0000,3.0000,1.0000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.01397,-0.31858,0.00000,0.00000,1,0,0,1,1,1,1
853.3943,-0.01397,0.31854,nan,nan,nan,nan,-0.00066,-0.00055,0.00044,0.00,0.00,0.00000,0.00000,-0.00000,0.00000,0.00000,0.00000,0,170.877,0.00000,0.00000,7.0000,5.0000,0.5000,4.0000,3.0000,1.0000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.01397,-0.31854,0.00000,0.00000,1,0,0,1,1,1,1
853.4960,-0.01397,0.31854,nan,nan,nan,nan,0.00041,-0.00002,0.00044,0.00,0.00,0.00000,0.00000,-0.00000,0.00000,0.00000,0.00000,0,170.877,0.00000,0.00000,7.0000,5.0000,0.5000,4.0000,3.0000,1.0000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.01397,-0.31854,0.00000,0.00000,1,0,0,1,1,1,1
853.6003,-0.01397,0.31854,nan,nan,nan,nan,-0.00119,-0.00002,-0.00009,0.00,0.00,0.00000,0.00000,-0.00000,0.00000,0.00000,0.00000,0,170.877,0.00000,0.00000,7.0000,5.0000,0.5000,4.0000,3.0000,1.0000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.01397,-0.31854,0.00000,0.00000,1,0,0,1,1,1,1
853.7005,-0.01397,0.31854,nan,nan,nan,nan,-0.00013,-0.00108,0.00044,0.00,0.00,0.00000,0.00000,-0.00000,0.00000,0.00000,0.00000,0,170.877,0.00000,0.00000,7.0000,5.0000,0.5000,4.0000,3.0000,1.0000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.01397,-0.31854,0.00000,0.00000,1,0,0,1,1,1,1
853.8035,-0.01397,0.31854,nan,nan,nan,nan,-0.00066,-0.00214,0.00097,0.00,0.00,0.00000,0.00000,-0.00000,0.00000,0.00000,0.00000,0,170.877,0.00000,0.00000,7.0000,5.0000,0.5000,4.0000,3.0000,1.0000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.01397,-0.31854,0.00000,0.00000,1,0,0,1,1,1,1
853.9042,-0.01397,0.31854,nan,nan,nan,nan,-0.00012,-0.00268,-0.00009,0.00,0.00,0.00000,0.00000,-0.00000,0.00000,0.00000,0.00000,0,170.877,0.00000,0.00000,7.0000,5.0000,0.5000,4.0000,3.0000,1.0000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.01397,-0.31854,0.00000,0.00000,1,0,0,1,1,1,1
