timestamp_s,cam_pitch_rad,cam_yaw_rad,laser_pitch_rad,laser_yaw_rad,laser_dx_m,laser_dy_m,imu_omega_x_rad_s,imu_omega_y_rad_s,imu_omega_z_rad_s,throttle_pitch,throttle_yaw,setpoint_laser_dx_m,setpoint_laser_dy_m,cam_setpoint_pitch_rad,cam_setpoint_yaw_rad,cam_offset_pitch_rad,cam_offset_yaw_rad,mode_slew,dist_cm,omega_des_pitch_rad_s,omega_des_yaw_rad_s,kp_pitch,ki_pitch,kd_pitch,kp_yaw,ki_yaw,kd_yaw,error_sum_pitch,error_sum_yaw,omega1_act_rad_s,omega2_act_rad_s,u_ff_pitch,u_ff_yaw,u_fb_pitch,u_fb_yaw,e_pitch_rad,e_yaw_rad,Omega1_des_rad_s,Omega2_des_rad_s,cam_valid,laser_valid,active_target_idx,pid_pitch_on,pid_yaw_on,ff_pitch_on,ff_yaw_on
355.3565,0.01287,-0.01199,0.00613,0.00144,-0.00259,-0.01105,0.00500,-0.01567,-0.00888,0.89,0.29,0.00000,0.03100,-0.01718,0.00000,-0.00674,0.01342,0,180.414,0.00000,0.00000,7.0000,7.0000,1.5000,5.0000,4.0000,1.0000,0.05863,-0.06579,1206.91228,334.14089,0.00000,0.00000,0.34402,-0.26145,-0.02331,-0.00144,0.00000,0.00000,1,1,3,1,1,1,1
355.4567,0.01192,-0.01193,0.00748,0.00135,-0.00243,-0.01352,0.00181,-0.01513,-0.00622,0.88,0.29,0.00000,0.03100,-0.01716,0.00000,-0.00444,0.01327,0,180.676,0.00000,0.00000,7.0000,7.0000,1.5000,5.0000,4.0000,1.0000,0.05788,-0.06592,1202.06338,335.03174,0.00000,0.00000,0.33010,-0.26420,-0.02464,-0.00135,0.00000,0.00000,1,1,3,1,1,1,1
355.5574,0.01112,-0.01199,0.00787,0.00141,-0.00254,-0.01420,-0.00085,-0.00928,-0.00569,0.88,0.28,0.00000,0.03100,-0.01718,0.00000,-0.00326,0.01339,0,180.478,0.00000,0.00000,7.0000,7.0000,1.5000,5.0000,4.0000,1.0000,0.05709,-0.06606,1179.71936,332.86635,0.00000,0.00000,0.33067,-0.26560,-0.02504,-0.00141,0.00000,0.00000,1,1,3,1,1,1,1
355.6580,0.01089,-0.01208,0.00808,0.00147,-0.00266,-0.01460,-0.00138,-0.00768,-0.00675,0.88,0.28,0.00000,0.03100,-0.01715,0.00000,-0.00281,0.01355,0,180.787,0.00000,0.00000,7.0000,7.0000,1.5000,5.0000,4.0000,1.0000,0.05629,-0.06621,1180.60603,330.55478,0.00000,0.00000,0.32596,-0.26545,-0.02522,-0.00147,0.00000,0.00000,1,1,3,1,1,1,1
355.7602,0.01076,-0.01212,0.00821,0.00151,-0.00273,-0.01483,-0.00351,-0.01193,-0.00462,0.86,0.28,0.00000,0.03100,-0.01715,0.00000,-0.00256,0.01363,0,180.748,0.00000,0.00000,7.0000,7.0000,1.5000,5.0000,4.0000,1.0000,0.05547,-0.06636,1173.54974,330.72878,0.00000,0.00000,0.31291,-0.26837,-0.02536,-0.00151,0.00000,0.00000,1,1,3,1,1,1,1
355.8620,0.01079,-0.01243,0.00817,0.00183,-0.00331,-0.01478,-0.00244,-0.00768,-0.00622,0.86,0.28,0.00000,0.03100,-0.01713,0.00000,-0.00262,0.01426,0,180.975,0.00000,0.00000,7.0000,7.0000,1.5000,5.0000,4.0000,1.0000,0.05465,-0.06655,1158.19084,326.72172,0.00000,0.00000,0.31384,-0.26912,-0.02530,-0.00183,0.00000,0.00000,1,1,3,1,1,1,1
355.9624,0.01068,-0.01296,0.00831,0.00238,-0.00430,-0.01503,-0.00138,-0.00874,-0.00621,0.86,0.28,0.00000,0.03100,-0.01714,0.00000,-0.00237,0.01534,0,180.848,0.00000,0.00000,7.0000,7.0000,1.5000,5.0000,4.0000,1.0000,0.05382,-0.06678,1156.69833,326.16203,0.00000,0.00000,0.30545,-0.27281,-0.02545,-0.00238,0.00000,0.00000,1,1,3,1,1,1,1
356.0642,0.01074,-0.01295,0.00825,0.00235,-0.00424,-0.01491,0.00234,-0.00661,-0.00834,0.85,0.28,0.00000,0.03100,-0.01716,0.00000,-0.00249,0.01530,0,180.710,0.00000,0.00000,7.0000,7.0000,1.5000,5.0000,4.0000,1.0000,0.05299,-0.06702,1142.81290,322.16507,0.00000,0.00000,0.30328,-0.27146,-0.02541,-0.00235,0.00000,0.00000,1,1,3,1,1,1,1
356.1645,0.01092,-0.01306,0.00805,0.00243,-0.00439,-0.01456,0.00394,-0.00874,-0.00568,0.85,0.27,0.00000,0.03100,-0.01715,0.00000,-0.00287,0.01549,0,180.804,0.00000,0.00000,7.0000,7.0000,1.5000,5.0000,4.0000,1.0000,0.05219,-0.06726,1142.81290,321.45632,0.00000,0.00000,0.29584,-0.27550,-0.02520,-0.00243,0.00000,0.00000,1,1,3,1,1,1,1
356.2654,0.01093,-0.01309,0.00805,0.00246,-0.00445,-0.01455,0.00713,-0.01033,-0.00834,0.84,0.28,0.00000,0.03100,-0.01715,0.00000,-0.00288,0.01555,0,180.802,0.00000,0.00000,7.0000,7.0000,1.5000,5.0000,4.0000,1.0000,0.05138,-0.06751,1125.81711,318.07155,0.00000,0.00000,0.28785,-0.27399,-0.02520,-0.00246,0.00000,0.00000,1,1,3,1,1,1,1
