timestamp_s,cam_pitch_rad,cam_yaw_rad,laser_pitch_rad,laser_yaw_rad,laser_dx_m,laser_dy_m,imu_omega_x_rad_s,imu_omega_y_rad_s,imu_omega_z_rad_s,throttle_pitch,throttle_yaw,setpoint_laser_dx_m,setpoint_laser_dy_m,cam_setpoint_pitch_rad,cam_setpoint_yaw_rad,cam_offset_pitch_rad,cam_offset_yaw_rad,mode_slew,dist_cm,omega_des_pitch_rad_s,omega_des_yaw_rad_s,kp_pitch,ki_pitch,kd_pitch,kp_yaw,ki_yaw,kd_yaw,error_sum_pitch,error_sum_yaw,omega1_act_rad_s,omega2_act_rad_s,u_ff_pitch,u_ff_yaw,u_fb_pitch,u_fb_yaw,e_pitch_rad,e_yaw_rad,Omega1_des_rad_s,Omega2_des_rad_s,cam_valid,laser_valid,active_target_idx,pid_pitch_on,pid_yaw_on,ff_pitch_on,ff_yaw_on
1238.2460,0.02163,0.00535,-0.01932,-0.01518,0.02581,0.03286,-0.01056,0.02646,-0.03018,0.12,0.12,0.00000,0.00000,-0.00000,0.00000,0.00000,0.00000,0,170.067,0.00000,0.00000,7.0000,5.0000,0.5000,5.0000,3.0000,2.0000,0.00000,0.00000,107.32599,103.38778,0.00000,0.00000,0.00000,0.00000,0.01932,0.01518,0.00000,0.00000,1,1,0,1,1,1,1
1238.3466,0.02419,0.00960,-0.02256,-0.01922,0.03272,0.03839,-0.00842,0.00514,0.02941,0.13,0.13,0.00000,0.00000,-0.00000,0.00000,0.00000,0.00000,0,170.250,0.00000,0.00000,7.0000,5.0000,0.5000,5.0000,3.0000,2.0000,0.00000,0.00000,114.25843,110.80478,0.00000,0.00000,0.00000,0.00000,0.02256,0.01922,0.00000,0.00000,1,1,0,1,1,1,1
1238.4470,0.02821,0.00854,-0.02613,-0.01761,0.02992,0.04441,-0.00842,-0.02570,0.02459,0.13,0.13,0.00000,0.00000,-0.00000,0.00000,0.00000,0.00000,0,169.988,0.00000,0.00000,7.0000,5.0000,0.5000,5.0000,3.0000,2.0000,0.00000,0.00000,121.09130,117.20393,0.00000,0.00000,0.00000,0.00000,0.02613,0.01761,0.00000,0.00000,1,1,0,1,1,1,1
1238.5472,0.02685,0.00505,-0.02454,-0.01465,0.02495,0.04179,-0.01585,-0.01663,-0.02011,0.14,0.14,0.00000,0.00000,-0.00000,0.00000,0.00000,0.00000,0,170.337,0.00000,0.00000,7.0000,5.0000,0.5000,5.0000,3.0000,2.0000,0.00000,0.00000,129.55823,125.24289,0.00000,0.00000,0.00000,0.00000,0.02454,0.01465,0.00000,0.00000,1,1,0,1,1,1,1
1238.6475,0.02547,0.00600,-0.02319,-0.01570,0.02674,0.03952,-0.01690,0.00306,-0.03071,0.14,0.14,0.00000,0.00000,-0.00000,0.00000,0.00000,0.00000,0,170.405,0.00000,0.00000,7.0000,5.0000,0.5000,5.0000,3.0000,2.0000,0.00000,0.00000,136.96018,131.99969,0.00000,0.00000,0.00000,0.00000,0.02319,0.01570,0.00000,0.00000,1,1,0,1,1,1,1
1238.7478,0.02648,0.00931,-0.02440,-0.01896,0.03229,0.04156,-0.01050,-0.00067,0.01399,0.15,0.15,0.00000,0.00000,-0.00000,0.00000,0.00000,0.00000,0,170.349,0.00000,0.00000,7.0000,5.0000,0.5000,5.0000,3.0000,2.0000,0.00000,0.00000,144.86398,138.31085,0.00000,0.00000,0.00000,0.00000,0.02440,0.01896,0.00000,0.00000,1,1,0,1,1,1,1
1238.8484,0.02830,0.00955,-0.02621,-0.01908,0.03247,0.04461,-0.00783,-0.03736,0.00599,0.15,0.15,0.00000,0.00000,-0.00000,0.00000,0.00000,0.00000,0,170.214,0.00000,0.00000,7.0000,5.0000,0.5000,5.0000,3.0000,2.0000,0.00000,0.00000,153.25964,145.61939,0.00000,0.00000,0.00000,0.00000,0.02621,0.01908,0.00000,0.00000,1,1,0,1,1,1,1
1238.9490,0.02599,0.00821,-0.02386,-0.01784,0.03032,0.04057,-0.01048,0.00256,-0.00039,0.16,0.16,0.00000,0.00000,-0.00000,0.00000,0.00000,0.00000,0,170.051,0.00000,0.00000,7.0000,5.0000,0.5000,5.0000,3.0000,2.0000,0.00000,0.00000,160.01592,153.30825,0.00000,0.00000,0.00000,0.00000,0.02386,0.01784,0.00000,0.00000,1,1,0,1,1,1,1
1239.0493,0.02594,0.00831,-0.02380,-0.01793,0.03052,0.04051,-0.00781,-0.01446,-0.00731,0.16,0.16,0.00000,0.00000,-0.00000,0.00000,0.00000,0.00000,0,170.236,0.00000,0.00000,7.0000,5.0000,0.5000,5.0000,3.0000,2.0000,0.00000,0.00000,166.72023,159.09618,0.00000,0.00000,0.00000,0.00000,0.02380,0.01793,0.00000,0.00000,1,1,0,1,1,1,1
1239.1499,0.02666,0.00878,-0.02451,-0.01842,0.03131,0.04165,-0.00408,-0.03306,0.02035,0.17,0.17,0.00000,0.00000,-0.00000,0.00000,0.00000,0.00000,0,169.982,0.00000,0.00000,7.0000,5.0000,0.5000,5.0000,3.0000,2.0000,0.00000,0.00000,174.90703,169.33071,0.00000,0.00000,0.00000,0.00000,0.02451,0.01842,0.00000,0.00000,1,1,0,1,1,1,1
1239.2506,0.02457,0.00794,-0.02275,-0.01769,0.03008,0.03868,-0.00833,-0.01069,0.01129,0.17,0.17,0.00000,0.00000,-0.00000,0.00000,0.00000,0.00000,0,170.069,0.00000,0.00000,7.0000,5.0000,0.5000,5.0000,3.0000,2.0000,0.00000,0.00000,183.15121,175.44916,0.00000,0.00000,0.00000,0.00000,0.02275,0.01769,0.00000,0.00000,1,1,0,1,1,1,1
1239.3528,0.02373,0.00593,-0.02188,-0.01569,0.02674,0.03729,-0.00939,-0.02026,-0.02595,0.18,0.18,0.00000,0.00000,-0.00000,0.00000,0.00000,0.00000,0,170.460,0.00000,0.00000,7.0000,5.0000,0.5000,5.0000,3.0000,2.0000,0.00000,0.00000,187.68663,182.23224,0.00000,0.00000,0.00000,0.00000,0.02188,0.01569,0.00000,0.00000,1,1,0,1,1,1,1
1239.4533,0.02313,0.00762,-0.02134,-0.01741,0.02962,0.03631,-0.00885,-0.01172,-0.00039,0.18,0.18,0.00000,0.00000,-0.00000,0.00000,0.00000,0.00000,0,170.210,0.00000,0.00000,7.0000,5.0000,0.5000,5.0000,3.0000,2.0000,0.00000,0.00000,195.28766,187.47942,0.00000,0.00000,0.00000,0.00000,0.02134,0.01741,0.00000,0.00000,1,1,0,1,1,1,1
1239.5549,0.02270,0.00893,-0.02061,-0.01916,0.03262,0.03510,-0.00884,0.01487,0.03524,0.19,0.19,0.00000,0.00000,-0.00000,0.00000,0.00000,0.00000,0,170.332,0.00000,0.00000,7.0000,5.0000,0.5000,5.0000,3.0000,2.0000,0.00000,0.00000,202.52007,196.90950,0.00000,0.00000,0.00000,0.00000,0.02061,0.01916,0.00000,0.00000,1,1,0,1,1,1,1
1239.6552,0.02472,0.00586,-0.02294,-0.01560,0.02649,0.03896,-0.00670,-0.00907,-0.01638,0.19,0.19,0.00000,0.00000,-0.00000,0.00000,0.00000,0.00000,0,169.888,0.00000,0.00000,7.0000,5.0000,0.5000,5.0000,3.0000,2.0000,0.00000,0.00000,211.03635,202.29838,0.00000,0.00000,0.00000,0.00000,0.02294,0.01560,0.00000,0.00000,1,1,0,1,1,1,1
1239.7557,0.02534,0.00562,-0.02346,-0.01530,0.02606,0.03997,-0.00244,-0.02820,-0.02062,0.20,0.20,0.00000,0.00000,-0.00000,0.00000,0.00000,0.00000,0,170.358,0.00000,0.00000,7.0000,5.0000,0.5000,5.0000,3.0000,2.0000,0.00000,0.00000,216.88593,207.88729,0.00000,0.00000,0.00000,0.00000,0.02346,0.01530,0.00000,0.00000,1,1,0,1,1,1,1
1239.8563,0.02401,0.00810,-0.02183,-0.01783,0.03034,0.03714,-0.00084,-0.01541,0.00865,0.20,0.20,0.00000,0.00000,-0.00000,0.00000,0.00000,0.00000,0,170.205,0.00000,0.00000,7.0000,5.0000,0.5000,5.0000,3.0000,2.0000,0.00000,0.00000,226.33953,213.48868,0.00000,0.00000,0.00000,0.00000,0.02183,0.01783,0.00000,0.00000,1,1,0,1,1,1,1
1239.9568,0.02276,0.00865,-0.02058,-0.01847,0.03151,0.03510,0.00022,0.01066,-0.01210,0.21,0.21,0.00000,0.00000,-0.00000,0.00000,0.00000,0.00000,0,170.611,0.00000,0.00000,7.0000,5.0000,0.5000,5.0000,3.0000,2.0000,0.00000,0.00000,233.26349,224.14331,0.00000,0.00000,0.00000,0.00000,0.02058,0.01847,0.00000,0.00000,1,1,0,1,1,1,1
1240.0571,0.02456,0.00914,-0.02288,-0.01881,0.03205,0.03901,0.00448,0.00054,-0.00305,0.21,0.21,0.00000,0.00000,-0.00000,0.00000,0.00000,0.00000,0,170.482,0.00000,0.00000,7.0000,5.0000,0.5000,5.0000,3.0000,2.0000,0.00000,0.00000,239.39592,229.22967,0.00000,0.00000,0.00000,0.00000,0.02288,0.01881,0.00000,0.00000,1,1,0,1,1,1,1
1240.1573,0.02623,0.00991,-0.02456,-0.01954,0.03324,0.04178,0.00447,-0.00531,0.02514,0.22,0.22,0.00000,0.00000,-0.00000,0.00000,0.00000,0.00000,0,170.162,0.00000,0.00000,7.0000,5.0000,0.5000,5.0000,3.0000,2.0000,0.00000,0.00000,245.96537,235.34292,0.00000,0.00000,0.00000,0.00000,0.02456,0.01954,0.00000,0.00000,1,1,0,1,1,1,1
1240.2591,0.02621,0.00829,-0.02407,-0.01790,0.03048,0.04100,-0.00191,-0.01275,-0.00361,0.22,0.22,0.00000,0.00000,-0.00000,0.00000,0.00000,0.00000,0,170.347,0.00000,0.00000,7.0000,5.0000,0.5000,5.0000,3.0000,2.0000,0.00000,0.00000,253.78404,245.14964,0.00000,0.00000,0.00000,0.00000,0.02407,0.01790,0.00000,0.00000,1,1,0,1,1,1,1
1240.3595,0.02654,0.00700,-0.02441,-0.01649,0.02807,0.04156,-0.00670,-0.01805,-0.04241,0.23,0.23,0.00000,0.00000,-0.00000,0.00000,0.00000,0.00000,0,170.302,0.00000,0.00000,7.0000,5.0000,0.5000,5.0000,3.0000,2.0000,0.00000,0.00000,260.22718,249.74900,0.00000,0.00000,0.00000,0.00000,0.02441,0.01649,0.00000,0.00000,1,1,0,1,1,1,1
1240.4624,0.02516,0.01212,-0.02323,-0.02171,0.03701,0.03960,-0.00722,0.00324,0.02038,0.23,0.23,0.00000,0.00000,-0.00000,0.00000,0.00000,0.00000,0,170.489,0.00000,0.00000,7.0000,5.0000,0.5000,5.0000,3.0000,2.0000,0.00000,0.00000,266.13517,257.13875,0.00000,0.00000,0.00000,0.00000,0.02323,0.02171,0.00000,0.00000,1,1,0,1,1,1,1
1240.5630,0.02653,0.01128,-0.02463,-0.02075,0.03533,0.04194,-0.00615,-0.03346,0.02461,0.24,0.24,0.00000,0.00000,-0.00000,0.00000,0.00000,0.00000,0,170.319,0.00000,0.00000,7.0000,5.0000,0.5000,5.0000,3.0000,2.0000,0.00000,0.00000,273.90842,259.36781,0.00000,0.00000,0.00000,0.00000,0.02463,0.02075,0.00000,0.00000,1,1,0,1,1,1,1
1240.6644,0.02481,0.00857,-0.02317,-0.01812,0.03084,0.03946,-0.01306,-0.03077,0.01236,0.24,0.24,0.00000,0.00000,-0.00000,0.00000,0.00000,0.00000,0,170.292,0.00000,0.00000,7.0000,5.0000,0.5000,5.0000,3.0000,2.0000,0.00000,0.00000,281.71929,272.17610,0.00000,0.00000,0.00000,0.00000,0.02317,0.01812,0.00000,0.00000,1,1,0,1,1,1,1
1240.7649,0.02239,0.00699,-0.02067,-0.01669,0.02841,0.03520,-0.02687,-0.01053,0.00011,0.25,0.25,0.00000,0.00000,-0.00000,0.00000,0.00000,0.00000,0,170.297,0.00000,0.00000,7.0000,5.0000,0.5000,5.0000,3.0000,2.0000,0.00000,0.00000,292.28196,276.93870,0.00000,0.00000,0.00000,0.00000,0.02067,0.01669,0.00000,0.00000,1,1,0,1,1,1,1
1240.8661,0.02220,0.00673,-0.02045,-0.01646,0.02802,0.03480,-0.03216,-0.02115,0.00544,0.25,0.25,0.00000,0.00000,-0.00000,0.00000,0.00000,0.00000,0,170.209,0.00000,0.00000,7.0000,5.0000,0.5000,5.0000,3.0000,2.0000,0.00000,0.00000,295.52633,285.57337,0.00000,0.00000,0.00000,0.00000,0.02045,0.01646,0.00000,0.00000,1,1,0,1,1,1,1
1240.9665,0.02099,0.00670,-0.01875,-0.01659,0.02823,0.03190,-0.03266,-0.00996,0.03043,0.26,0.26,0.00000,0.00000,-0.00000,0.00000,0.00000,0.00000,0,170.203,0.00000,0.00000,7.0000,5.0000,0.5000,5.0000,3.0000,2.0000,0.00000,0.00000,303.37431,290.74015,0.00000,0.00000,0.00000,0.00000,0.01875,0.01659,0.00000,0.00000,1,1,0,1,1,1,1
1241.0667,0.02023,0.00447,-0.01827,-0.01444,0.02458,0.03112,-0.03316,-0.00357,0.02295,0.26,0.26,0.00000,0.00000,-0.00000,0.00000,0.00000,0.00000,0,170.332,0.00000,0.00000,7.0000,5.0000,0.5000,5.0000,3.0000,2.0000,0.00000,0.00000,310.31140,299.24205,0.00000,0.00000,0.00000,0.00000,0.01827,0.01444,0.00000,0.00000,1,1,0,1,1,1,1
1241.1669,0.02087,0.00141,-0.01833,-0.01135,0.01935,0.03123,-0.02675,-0.03069,-0.01164,0.27,0.27,0.00000,0.00000,-0.00000,0.00000,0.00000,0.00000,0,170.435,0.00000,0.00000,7.0000,5.0000,0.5000,5.0000,3.0000,2.0000,0.00000,0.00000,318.63610,304.06433,0.00000,0.00000,0.00000,0.00000,0.01833,0.01135,0.00000,0.00000,1,1,0,1,1,1,1
1241.2675,0.01952,0.00131,-0.01733,-0.01140,0.01940,0.02950,-0.01768,-0.02002,0.00911,0.27,0.27,0.00000,0.00000,-0.00000,0.00000,0.00000,0.00000,0,170.190,0.00000,0.00000,7.0000,5.0000,0.5000,5.0000,3.0000,2.0000,0.00000,0.00000,324.59499,311.15660,0.00000,0.00000,0.00000,0.00000,0.01733,0.01140,0.00000,0.00000,1,1,0,1,1,1,1
1241.3678,0.01806,0.00110,-0.01590,-0.01123,0.01911,0.02705,-0.00543,-0.02160,-0.00685,0.28,0.28,0.00000,0.00000,-0.00000,0.00000,0.00000,0.00000,0,170.112,0.00000,0.00000,7.0000,5.0000,0.5000,5.0000,3.0000,2.0000,0.00000,0.00000,330.36360,320.55432,0.00000,0.00000,0.00000,0.00000,0.01590,0.01123,0.00000,0.00000,1,1,0,1,1,1,1
1241.4682,0.01708,0.00122,-0.01496,-0.01140,0.01933,0.02537,0.00468,-0.02210,0.00113,0.28,0.28,0.00000,0.00000,-0.00000,0.00000,0.00000,0.00000,0,169.627,0.00000,0.00000,7.0000,5.0000,0.5000,5.0000,3.0000,2.0000,0.00000,0.00000,339.53987,324.27670,0.00000,0.00000,0.00000,0.00000,0.01496,0.01140,0.00000,0.00000,1,1,0,1,1,1,1
1241.5687,0.01583,0.00148,-0.01324,-0.01173,0.01996,0.02254,0.00999,0.02099,0.00326,0.29,0.29,0.00000,0.00000,-0.00000,0.00000,0.00000,0.00000,0,170.186,0.00000,0.00000,7.0000,5.0000,0.5000,5.0000,3.0000,2.0000,0.00000,0.00000,343.98255,330.05123,0.00000,0.00000,0.00000,0.00000,0.01324,0.01173,0.00000,0.00000,1,1,0,1,1,1,1
1241.6696,0.01727,0.00113,-0.01514,-0.01125,0.01915,0.02577,0.01211,0.03586,-0.00206,0.29,0.29,0.00000,0.00000,-0.00000,0.00000,0.00000,0.00000,0,170.227,0.00000,0.00000,7.0000,5.0000,0.5000,5.0000,3.0000,2.0000,0.00000,0.00000,351.92032,339.41148,0.00000,0.00000,0.00000,0.00000,0.01514,0.01125,0.00000,0.00000,1,1,0,1,1,1,1
1241.7707,0.02196,0.00134,-0.01943,-0.01131,0.01925,0.03307,0.01848,-0.02427,0.01230,0.30,0.30,0.00000,0.00000,-0.00000,0.00000,0.00000,0.00000,0,170.247,0.00000,0.00000,7.0000,5.0000,0.5000,5.0000,3.0000,2.0000,0.00000,0.00000,361.91379,344.24640,0.00000,0.00000,0.00000,0.00000,0.01943,0.01131,0.00000,0.00000,1,1,0,1,1,1,1
