timestamp_s,cam_pitch_rad,cam_yaw_rad,laser_pitch_rad,laser_yaw_rad,laser_dx_m,laser_dy_m,imu_omega_x_rad_s,imu_omega_y_rad_s,imu_omega_z_rad_s,throttle_pitch,throttle_yaw,setpoint_laser_dx_m,setpoint_laser_dy_m,cam_setpoint_pitch_rad,cam_setpoint_yaw_rad,cam_offset_pitch_rad,cam_offset_yaw_rad,mode_slew,dist_cm,omega_des_pitch_rad_s,omega_des_yaw_rad_s,kp_pitch,ki_pitch,kd_pitch,kp_yaw,ki_yaw,kd_yaw,error_sum_pitch,error_sum_yaw,omega1_act_rad_s,omega2_act_rad_s,u_ff_pitch,u_ff_yaw,u_fb_pitch,u_fb_yaw,e_pitch_rad,e_yaw_rad,Omega1_des_rad_s,Omega2_des_rad_s,cam_valid,laser_valid,active_target_idx,pid_pitch_on,pid_yaw_on,ff_pitch_on,ff_yaw_on
224.8043,-0.01010,-0.04623,0.01493,0.03552,-0.05460,-0.02294,-0.00082,-0.00678,0.01318,0.27,0.27,0.00000,0.00000,-0.00000,0.00000,0.00000,0.00000,0,153.815,0.00000,0.00000,6.0000,4.0000,0.5000,3.0000,3.0000,1.0000,0.00000,0.00000,316.32610,303.52086,0.00000,0.00000,0.00000,0.00000,-0.01493,-0.03552,0.00000,0.00000,1,1,0,1,1,1,1
224.9049,-0.01080,-0.04779,0.01558,0.03701,-0.05697,-0.02397,-0.00029,-0.00518,0.01263,0.27,0.27,0.00000,0.00000,-0.00000,0.00000,0.00000,0.00000,0,154.048,0.00000,0.00000,6.0000,4.0000,0.5000,3.0000,3.0000,1.0000,0.00000,0.00000,323.34218,308.66503,0.00000,0.00000,0.00000,0.00000,-0.01558,-0.03701,0.00000,0.00000,1,1,0,1,1,1,1
225.0052,-0.01152,-0.04899,0.01640,0.03844,-0.05905,-0.02518,0.00131,-0.00305,0.01155,0.28,0.28,0.00000,0.00000,-0.00000,0.00000,0.00000,0.00000,0,153.763,0.00000,0.00000,6.0000,4.0000,0.5000,3.0000,3.0000,1.0000,0.00000,0.00000,329.79138,316.74070,0.00000,0.00000,0.00000,0.00000,-0.01640,-0.03844,0.00000,0.00000,1,1,0,1,1,1,1
225.1076,-0.01159,-0.04996,0.01653,0.03933,-0.06051,-0.02542,0.00024,-0.00464,0.01261,0.28,0.28,0.00000,0.00000,-0.00000,0.00000,0.00000,0.00000,0,153.986,0.00000,0.00000,6.0000,4.0000,0.5000,3.0000,3.0000,1.0000,0.00000,0.00000,336.77361,323.37547,0.00000,0.00000,0.00000,0.00000,-0.01653,-0.03933,0.00000,0.00000,1,1,0,1,1,1,1
225.2080,-0.01179,-0.05143,0.01686,0.04084,-0.06276,-0.02589,-0.00189,-0.00783,0.01047,0.29,0.29,0.00000,0.00000,-0.00000,0.00000,0.00000,0.00000,0,153.814,0.00000,0.00000,6.0000,4.0000,0.5000,3.0000,3.0000,1.0000,0.00000,0.00000,343.90724,329.92992,0.00000,0.00000,0.00000,0.00000,-0.01686,-0.04084,0.00000,0.00000,1,1,0,1,1,1,1
225.3083,-0.01243,-0.05242,0.01746,0.04171,-0.06417,-0.02685,-0.00135,-0.00304,0.00780,0.29,0.29,0.00000,0.00000,-0.00000,0.00000,0.00000,0.00000,0,153.979,0.00000,0.00000,6.0000,4.0000,0.5000,3.0000,3.0000,1.0000,0.00000,0.00000,350.64375,337.38846,0.00000,0.00000,0.00000,0.00000,-0.01746,-0.04171,0.00000,0.00000,1,1,0,1,1,1,1
225.4087,-0.01272,-0.05336,0.01774,0.04287,-0.06586,-0.02724,-0.00029,-0.00090,0.00832,0.30,0.30,0.00000,0.00000,-0.00000,0.00000,0.00000,0.00000,0,153.767,0.00000,0.00000,6.0000,4.0000,0.5000,3.0000,3.0000,1.0000,0.00000,0.00000,357.20212,342.76282,0.00000,0.00000,0.00000,0.00000,-0.01774,-0.04287,0.00000,0.00000,1,1,0,1,1,1,1
225.5104,-0.01288,-0.05459,0.01803,0.04405,-0.06779,-0.02773,0.00131,-0.00144,0.00725,0.30,0.30,0.00000,0.00000,-0.00000,0.00000,0.00000,0.00000,0,154.038,0.00000,0.00000,6.0000,4.0000,0.5000,3.0000,3.0000,1.0000,0.00000,0.00000,364.81364,350.85913,0.00000,0.00000,0.00000,0.00000,-0.01803,-0.04405,0.00000,0.00000,1,1,0,1,1,1,1
225.6107,-0.01263,-0.05573,0.01779,0.04513,-0.06937,-0.02733,-0.00029,0.00016,0.00565,0.31,0.31,0.00000,0.00000,-0.00000,0.00000,0.00000,0.00000,0,153.874,0.00000,0.00000,6.0000,4.0000,0.5000,3.0000,3.0000,1.0000,0.00000,0.00000,371.76411,357.79200,0.00000,0.00000,0.00000,0.00000,-0.01779,-0.04513,0.00000,0.00000,1,1,0,1,1,1,1
225.7111,-0.01263,-0.05639,0.01764,0.04570,-0.07030,-0.02712,-0.00029,-0.00090,0.00511,0.31,0.31,0.00000,0.00000,-0.00000,0.00000,0.00000,0.00000,0,153.986,0.00000,0.00000,6.0000,4.0000,0.5000,3.0000,3.0000,1.0000,0.00000,0.00000,377.25520,360.35704,0.00000,0.00000,0.00000,0.00000,-0.01764,-0.04570,0.00000,0.00000,1,1,0,1,1,1,1
